ID,CHOICE,AGE,GA,PURPOSE,WHO,LUGGAGE,INCOME,TRAIN_AV,SM_AV,CAR_AV,TRAIN_TT,SM_TT,CAR_TT,TRAIN_CO,SM_CO,CAR_CO,TRAIN_HE,SM_HE
344,2,2,0,3,1,1,2,1,1,1,139,98,78,41,48,28,120,30
344,3,2,0,3,1,1,2,1,1,1,175,102,48,41,53,28,120,20
344,2,2,0,3,1,1,2,1,1,1,151,102,78,41,53,45,60,10
344,3,2,0,3,1,1,2,1,1,1,151,102,48,46,54,45,120,30
344,3,2,0,3,1,1,2,1,1,1,139,102,78,46,54,35,60,20
344,3,2,0,3,1,1,2,1,1,1,139,98,60,55,68,28,60,10
344,2,2,0,3,1,1,2,1,1,1,139,95,60,46,56,45,120,20
344,3,2,0,3,1,1,2,1,1,1,151,102,60,55,76,45,30,20
345,2,2,0,3,1,1,3,1,1,1,164,81,100,82,84,100,120,30
345,2,2,0,3,1,1,3,1,1,1,126,84,130,61,71,80,120,30
345,2,2,0,3,1,1,3,1,1,1,164,88,80,61,74,80,120,20
345,2,2,0,3,1,1,3,1,1,1,139,88,130,61,74,130,60,10
345,2,2,0,3,1,1,3,1,1,1,139,88,80,68,76,130,120,30
345,2,2,0,3,1,1,3,1,1,1,126,88,130,68,76,100,60,20
345,1,2,0,3,1,1,3,1,1,1,126,84,100,82,90,80,60,10
345,2,2,0,3,1,1,3,1,1,1,126,81,100,68,81,130,120,20
345,1,2,0,3,1,1,3,1,1,1,139,88,100,82,105,130,30,20
346,2,2,0,3,1,1,4,1,1,0,116,86,0,65,71,0,120,30
346,1,2,0,3,1,1,4,1,1,0,91,88,0,49,54,0,120,30
346,2,2,0,3,1,1,4,1,1,0,116,90,0,49,56,0,120,20
346,2,2,0,3,1,1,4,1,1,0,99,90,0,49,56,0,60,10
346,2,2,0,3,1,1,4,1,1,0,99,90,0,54,60,0,120,30
346,2,2,0,3,1,1,4,1,1,0,91,90,0,54,60,0,60,20
346,2,2,0,3,1,1,4,1,1,0,91,88,0,65,71,0,60,10
346,2,2,0,3,1,1,4,1,1,0,91,86,0,54,60,0,120,20
346,2,2,0,3,1,1,4,1,1,0,99,90,0,65,78,0,30,20
347,2,3,0,3,1,1,2,1,1,0,123,51,0,72,81,0,120,30
347,2,3,0,3,1,1,2,1,1,0,102,54,0,54,68,0,120,30
347,2,3,0,3,1,1,2,1,1,0,123,58,0,54,71,0,120,20
347,2,3,0,3,1,1,2,1,1,0,109,58,0,54,71,0,60,10
347,2,3,0,3,1,1,2,1,1,0,109,58,0,60,71,0,120,30
347,2,3,0,3,1,1,2,1,1,0,102,58,0,60,71,0,60,20
347,2,3,0,3,1,1,2,1,1,0,102,54,0,72,84,0,60,10
347,2,3,0,3,1,1,2,1,1,0,102,51,0,60,76,0,120,20
347,1,3,0,3,1,1,2,1,1,0,109,58,0,72,97,0,30,20
348,2,3,0,3,1,1,2,1,1,1,192,107,150,89,92,80,120,30
348,2,3,0,3,1,1,2,1,1,1,192,114,120,67,78,64,120,20
348,2,3,0,3,1,1,2,1,1,1,151,110,195,67,76,64,120,30
348,2,3,0,3,1,1,2,1,1,1,165,114,195,67,78,104,60,10
348,2,3,0,3,1,1,2,1,1,1,165,114,120,74,81,104,120,30
348,2,3,0,3,1,1,2,1,1,1,151,110,150,89,94,64,60,10
348,2,3,0,3,1,1,2,1,1,1,151,114,195,74,81,80,60,20
348,2,3,0,3,1,1,2,1,1,1,165,114,150,89,109,104,30,20
348,2,3,0,3,1,1,2,1,1,1,151,107,150,74,84,104,120,20
349,2,4,0,3,1,1,2,1,1,0,283,138,0,99,112,0,30,10
349,2,4,0,3,1,1,2,1,1,0,283,130,0,99,133,0,120,10
349,2,4,0,3,1,1,2,1,1,0,283,124,0,89,122,0,30,20
349,2,4,0,3,1,1,2,1,1,0,215,124,0,89,122,0,60,30
349,2,4,0,3,1,1,2,1,1,0,238,124,0,99,118,0,30,30
349,2,4,0,3,1,1,2,1,1,0,238,130,0,89,105,0,30,10
349,2,4,0,3,1,1,2,1,1,0,238,124,0,119,127,0,60,20
349,2,4,0,3,1,1,2,1,1,0,283,130,0,119,137,0,30,30
349,2,4,0,3,1,1,2,1,1,0,238,130,0,99,133,0,60,30
350,2,4,0,3,1,1,4,1,1,1,193,50,180,106,112,95,120,30
350,2,4,0,3,1,1,4,1,1,1,150,56,234,79,90,76,120,30
350,2,4,0,3,1,1,4,1,1,1,193,64,144,79,97,76,120,20
350,2,4,0,3,1,1,4,1,1,1,164,64,234,79,97,123,60,10
350,2,4,0,3,1,1,4,1,1,1,164,64,144,88,97,123,120,30
350,2,4,0,3,1,1,4,1,1,1,150,64,234,88,97,95,60,20
350,2,4,0,3,1,1,4,1,1,1,150,56,180,106,118,76,60,10
350,2,4,0,3,1,1,4,1,1,1,150,50,180,88,105,123,120,20
350,2,4,0,3,1,1,4,1,1,1,164,64,180,106,140,123,30,20
351,1,5,0,3,1,1,4,1,1,1,97,44,234,97,99,100,120,20
351,1,5,0,3,1,1,4,1,1,1,90,44,144,81,92,80,30,20
351,1,5,0,3,1,1,4,1,1,1,90,41,234,97,97,130,30,10
351,1,5,0,3,1,1,4,1,1,1,111,48,234,97,109,80,60,30
351,1,5,0,3,1,1,4,1,1,1,111,44,180,73,81,130,60,20
351,1,5,0,3,1,1,4,1,1,1,97,41,180,73,88,80,120,10
351,1,5,0,3,1,1,4,1,1,1,90,48,144,97,109,100,120,10
351,1,5,0,3,1,1,4,1,1,1,90,48,180,73,81,100,30,30
351,1,5,0,3,1,1,4,1,1,1,111,41,144,81,88,100,60,10
352,2,2,0,3,1,1,2,1,1,1,153,77,143,82,90,65,120,20
352,1,2,0,3,1,1,2,1,1,1,142,72,143,82,84,84,30,10
352,1,2,0,3,1,1,2,1,1,1,174,83,143,82,105,52,60,30
352,2,2,0,3,1,1,2,1,1,1,142,77,88,68,90,52,30,20
352,2,2,0,3,1,1,2,1,1,1,174,77,110,61,71,84,60,20
352,2,2,0,3,1,1,2,1,1,1,153,72,110,61,84,52,120,10
352,1,2,0,3,1,1,2,1,1,1,142,83,88,82,105,65,120,10
352,2,2,0,3,1,1,2,1,1,1,142,83,110,61,74,65,30,30
352,2,2,0,3,1,1,2,1,1,1,174,72,88,68,78,65,60,10
353,2,3,0,3,1,1,4,1,1,1,207,99,221,131,146,95,120,20
353,2,3,0,3,1,1,4,1,1,1,187,93,221,131,140,123,30,10
353,2,3,0,3,1,1,4,1,1,1,246,107,221,131,165,76,60,30
353,2,3,0,3,1,1,4,1,1,1,187,99,136,109,146,76,30,20
353,2,3,0,3,1,1,4,1,1,1,246,99,170,98,112,123,60,20
353,2,3,0,3,1,1,4,1,1,1,207,93,170,98,133,76,120,10
353,2,3,0,3,1,1,4,1,1,1,187,107,136,131,165,95,120,10
353,2,3,0,3,1,1,4,1,1,1,187,107,170,98,118,95,30,30
353,2,3,0,3,1,1,4,1,1,1,246,93,136,109,127,95,60,10
354,2,3,0,3,1,1,4,1,1,1,300,135,180,118,133,132,30,10
354,2,3,0,3,1,1,4,1,1,1,300,125,234,118,161,214,120,10
354,2,3,0,3,1,1,4,1,1,1,300,117,234,106,146,165,30,20
354,2,3,0,3,1,1,4,1,1,1,231,117,144,106,146,214,60,30
354,2,3,0,3,1,1,4,1,1,1,254,117,234,118,137,132,30,30
354,2,3,0,3,1,1,4,1,1,1,254,125,144,106,118,165,30,10
354,2,3,0,3,1,1,4,1,1,1,254,117,144,142,150,132,60,20
354,2,3,0,3,1,1,4,1,1,1,300,125,144,142,161,214,30,30
354,2,3,0,3,1,1,4,1,1,1,254,125,180,118,161,165,60,30
355,2,5,0,3,1,1,3,1,1,1,190,80,150,97,99,90,120,30
355,2,5,0,3,1,1,3,1,1,1,190,91,120,73,84,72,120,20
355,2,5,0,3,1,1,3,1,1,1,146,85,195,73,84,72,120,30
355,2,5,0,3,1,1,3,1,1,1,161,91,195,73,84,117,60,10
355,2,5,0,3,1,1,3,1,1,1,161,91,120,81,88,117,120,30
355,2,5,0,3,1,1,3,1,1,1,146,91,195,81,88,90,60,20
355,3,5,0,3,1,1,3,1,1,1,146,85,150,97,105,72,60,10
355,2,5,0,3,1,1,3,1,1,1,161,91,150,97,118,117,30,20
355,2,5,0,3,1,1,3,1,1,1,146,80,150,81,92,117,120,20
356,1,5,0,3,1,1,4,1,1,1,135,65,90,65,74,44,30,10
356,1,5,0,3,1,1,4,1,1,1,135,58,117,58,81,55,30,20
356,1,5,0,3,1,1,4,1,1,1,135,61,117,65,88,71,120,10
356,1,5,0,3,1,1,4,1,1,1,106,58,72,58,81,71,60,30
356,1,5,0,3,1,1,4,1,1,1,116,58,117,65,76,44,30,30
356,1,5,0,3,1,1,4,1,1,1,116,58,72,78,84,44,60,20
356,1,5,0,3,1,1,4,1,1,1,116,61,72,58,68,55,30,10
356,1,5,0,3,1,1,4,1,1,1,116,61,90,65,88,55,60,30
356,1,5,0,3,1,1,4,1,1,1,135,61,72,78,84,71,30,30
357,2,1,0,3,1,3,1,1,1,0,313,143,0,127,140,0,30,10
357,2,1,0,3,1,3,1,1,1,0,313,133,0,127,168,0,120,10
357,2,1,0,3,1,3,1,1,1,0,313,125,0,114,155,0,30,20
357,2,1,0,3,1,3,1,1,1,0,236,125,0,114,155,0,60,30
357,2,1,0,3,1,3,1,1,1,0,262,125,0,127,146,0,30,30
357,2,1,0,3,1,3,1,1,1,0,262,133,0,114,127,0,30,10
357,2,1,0,3,1,3,1,1,1,0,262,125,0,152,161,0,60,20
357,2,1,0,3,1,3,1,1,1,0,313,133,0,152,168,0,30,30
357,2,1,0,3,1,3,1,1,1,0,262,133,0,127,168,0,60,30
358,2,2,0,3,1,1,1,1,1,0,87,34,0,26,34,0,120,20
358,2,2,0,3,1,1,1,1,1,0,80,31,0,26,32,0,30,10
358,1,2,0,3,1,1,1,1,1,0,101,38,0,26,41,0,60,30
358,1,2,0,3,1,1,1,1,1,0,80,34,0,22,35,0,30,20
358,2,2,0,3,1,1,1,1,1,0,101,34,0,20,25,0,60,20
358,2,2,0,3,1,1,1,1,1,0,87,31,0,20,32,0,120,10
358,1,2,0,3,1,1,1,1,1,0,80,38,0,26,41,0,120,10
358,2,2,0,3,1,1,1,1,1,0,80,38,0,20,26,0,30,30
358,2,2,0,3,1,1,1,1,1,0,101,31,0,22,29,0,60,10
359,2,2,0,3,1,0,2,1,1,0,111,48,0,74,89,0,30,10
359,1,2,0,3,1,0,2,1,1,0,111,41,0,67,106,0,30,20
359,1,2,0,3,1,0,2,1,1,0,111,44,0,74,116,0,120,10
359,1,2,0,3,1,0,2,1,1,0,90,41,0,67,106,0,60,30
359,1,2,0,3,1,0,2,1,1,0,97,41,0,74,97,0,30,30
359,1,2,0,3,1,0,2,1,1,0,97,44,0,67,82,0,30,10
359,1,2,0,3,1,0,2,1,1,0,97,41,0,89,106,0,60,20
359,1,2,0,3,1,0,2,1,1,0,111,44,0,89,111,0,30,30
359,1,2,0,3,1,0,2,1,1,0,97,44,0,74,116,0,60,30
360,1,3,0,3,1,1,2,1,1,1,208,79,120,176,194,76,30,10
360,1,3,0,3,1,1,2,1,1,1,208,71,156,176,245,123,120,10
360,1,3,0,3,1,1,2,1,1,1,208,65,156,158,225,95,30,20
360,3,3,0,3,1,1,2,1,1,1,165,65,96,158,225,123,60,30
360,1,3,0,3,1,1,2,1,1,1,179,65,156,176,210,76,30,30
360,3,3,0,3,1,1,2,1,1,1,179,71,96,158,181,95,30,10
360,3,3,0,3,1,1,2,1,1,1,179,65,96,211,225,76,60,20
360,3,3,0,3,1,1,2,1,1,1,208,71,96,211,237,123,30,30
360,1,3,0,3,1,1,2,1,1,1,179,71,120,176,245,95,60,30
361,2,3,0,3,1,1,3,1,1,0,175,95,0,163,169,0,120,30
361,2,3,0,3,1,1,3,1,1,0,142,98,0,122,142,0,120,30
361,2,3,0,3,1,1,3,1,1,0,175,102,0,122,147,0,120,20
361,2,3,0,3,1,1,3,1,1,0,153,102,0,122,147,0,60,10
361,2,3,0,3,1,1,3,1,1,0,153,102,0,136,153,0,120,30
361,2,3,0,3,1,1,3,1,1,0,142,102,0,136,153,0,60,20
361,2,3,0,3,1,1,3,1,1,0,142,98,0,163,176,0,60,10
361,2,3,0,3,1,1,3,1,1,0,142,95,0,136,155,0,120,20
361,2,3,0,3,1,1,3,1,1,0,153,102,0,163,210,0,30,20
362,2,3,0,3,1,1,3,1,1,1,189,76,182,211,237,85,120,20
362,2,3,0,3,1,1,3,1,1,1,174,70,182,211,225,110,30,10
362,1,3,0,3,1,1,3,1,1,1,220,84,182,211,281,68,60,30
362,1,3,0,3,1,1,3,1,1,1,174,76,112,176,245,68,30,20
362,2,3,0,3,1,1,3,1,1,1,220,76,140,158,184,110,60,20
362,1,3,0,3,1,1,3,1,1,1,189,70,140,158,225,68,120,10
362,3,3,0,3,1,1,3,1,1,1,174,84,112,211,281,85,120,10
362,3,3,0,3,1,1,3,1,1,1,174,84,140,158,194,85,30,30
362,3,3,0,3,1,1,3,1,1,1,220,70,112,176,210,85,60,10
363,2,4,0,3,1,1,4,1,1,1,94,39,91,102,130,45,120,20
363,2,4,0,3,1,1,4,1,1,1,87,36,91,102,116,58,30,10
363,3,4,0,3,1,1,4,1,1,1,108,43,91,102,147,36,60,30
363,3,4,0,3,1,1,4,1,1,1,87,39,56,85,130,36,30,20
363,3,4,0,3,1,1,4,1,1,1,108,39,70,76,89,58,60,20
363,3,4,0,3,1,1,4,1,1,1,94,36,70,76,116,36,120,10
363,3,4,0,3,1,1,4,1,1,1,87,43,56,102,147,45,120,10
363,3,4,0,3,1,1,4,1,1,1,87,43,70,76,97,45,30,30
363,3,4,0,3,1,1,4,1,1,1,108,36,56,85,108,45,60,10
364,2,2,0,3,1,3,4,1,1,0,136,34,0,163,169,0,120,30
364,2,2,0,3,1,3,4,1,1,0,104,39,0,122,142,0,120,30
364,2,2,0,3,1,3,4,1,1,0,136,45,0,122,147,0,120,20
364,2,2,0,3,1,3,4,1,1,0,115,45,0,122,147,0,60,10
364,2,2,0,3,1,3,4,1,1,0,115,45,0,136,153,0,120,30
364,2,2,0,3,1,3,4,1,1,0,104,45,0,136,153,0,60,20
364,2,2,0,3,1,3,4,1,1,0,104,39,0,163,181,0,60,10
364,2,2,0,3,1,3,4,1,1,0,104,34,0,136,155,0,120,20
364,1,2,0,3,1,3,4,1,1,0,115,45,0,163,210,0,30,20
365,2,4,0,3,1,3,3,1,1,1,159,91,110,184,189,200,120,30
365,2,4,0,3,1,3,3,1,1,1,123,94,143,138,155,160,120,30
365,2,4,0,3,1,3,3,1,1,1,159,98,88,138,162,160,120,20
365,2,4,0,3,1,3,3,1,1,1,135,98,143,138,162,260,60,10
365,2,4,0,3,1,3,3,1,1,1,135,98,88,153,167,260,120,30
365,2,4,0,3,1,3,3,1,1,1,123,98,143,153,167,200,60,20
365,2,4,0,3,1,3,3,1,1,1,123,94,110,184,194,160,60,10
365,2,4,0,3,1,3,3,1,1,1,123,91,110,153,169,260,120,20
365,2,4,0,3,1,3,3,1,1,1,135,98,110,184,218,260,30,20
366,3,4,0,3,1,3,1,1,1,1,85,61,91,119,136,40,120,20
366,3,4,0,3,1,3,1,1,1,1,100,63,91,119,147,32,60,30
366,1,4,0,3,1,3,1,1,1,1,77,59,91,119,130,52,30,10
366,3,4,0,3,1,3,1,1,1,1,77,61,56,99,130,32,30,20
366,3,4,0,3,1,3,1,1,1,1,100,61,70,89,99,52,60,20
366,3,4,0,3,1,3,1,1,1,1,77,63,56,119,147,40,120,10
366,3,4,0,3,1,3,1,1,1,1,85,59,70,89,119,32,120,10
366,3,4,0,3,1,3,1,1,1,1,100,59,56,99,116,40,60,10
366,3,4,0,3,1,3,1,1,1,1,77,63,70,89,106,40,30,30
367,2,4,0,3,1,1,3,1,1,1,204,54,140,100,100,80,120,30
367,2,4,0,3,1,1,3,1,1,1,204,68,112,75,108,64,120,20
367,2,4,0,3,1,1,3,1,1,1,158,60,182,75,100,64,120,30
367,2,4,0,3,1,1,3,1,1,1,173,68,182,75,108,104,60,10
367,2,4,0,3,1,1,3,1,1,1,173,68,112,83,100,104,120,30
367,2,4,0,3,1,1,3,1,1,1,158,60,140,100,108,64,60,10
367,2,4,0,3,1,1,3,1,1,1,158,68,182,83,100,80,60,20
367,2,4,0,3,1,1,3,1,1,1,173,68,140,100,133,104,30,20
367,2,4,0,3,1,1,3,1,1,1,158,54,140,83,108,104,120,20
368,1,5,0,3,1,1,4,1,1,0,268,130,0,83,100,0,30,10
368,1,5,0,3,1,1,4,1,1,0,268,122,0,83,133,0,120,10
368,1,5,0,3,1,1,4,1,1,0,268,116,0,75,133,0,30,20
368,1,5,0,3,1,1,4,1,1,0,211,116,0,75,133,0,60,30
368,1,5,0,3,1,1,4,1,1,0,230,116,0,83,108,0,30,30
368,1,5,0,3,1,1,4,1,1,0,230,122,0,75,100,0,30,10
368,2,5,0,3,1,1,4,1,1,0,230,116,0,100,100,0,60,20
368,1,5,0,3,1,1,4,1,1,0,268,122,0,100,108,0,30,30
368,1,5,0,3,1,1,4,1,1,0,230,122,0,83,133,0,60,30
369,2,5,0,3,1,1,2,1,1,1,161,53,260,100,108,145,120,20
369,2,5,0,3,1,1,2,1,1,1,146,47,260,100,100,188,30,10
369,1,5,0,3,1,1,2,1,1,1,192,61,260,100,133,116,60,30
369,1,5,0,3,1,1,2,1,1,1,146,53,160,83,133,116,30,20
369,2,5,0,3,1,1,2,1,1,1,192,53,200,75,100,188,60,20
369,1,5,0,3,1,1,2,1,1,1,161,47,200,75,133,116,120,10
369,1,5,0,3,1,1,2,1,1,1,146,61,160,100,133,145,120,10
369,1,5,0,3,1,1,2,1,1,1,146,61,200,75,108,145,30,30
369,2,5,0,3,1,1,2,1,1,1,192,47,160,83,108,145,60,10
370,1,5,1,3,1,0,1,1,1,0,186,131,0,5040,5460,0,120,20
370,1,5,1,3,1,0,1,1,1,0,169,128,0,5040,5040,0,30,10
370,1,5,1,3,1,0,1,1,1,0,220,135,0,5040,6720,0,60,30
370,1,5,1,3,1,0,1,1,1,0,169,131,0,4200,6720,0,30,20
370,1,5,1,3,1,0,1,1,1,0,220,131,0,3780,5040,0,60,20
370,1,5,1,3,1,0,1,1,1,0,186,128,0,3780,6720,0,120,10
370,1,5,1,3,1,0,1,1,1,0,169,135,0,5040,6720,0,120,10
370,1,5,1,3,1,0,1,1,1,0,169,135,0,3780,5460,0,30,30
370,1,5,1,3,1,0,1,1,1,0,220,128,0,4200,5460,0,60,10
371,2,4,1,3,1,1,3,1,1,0,128,56,0,5040,5040,0,120,30
371,2,4,1,3,1,1,3,1,1,0,107,59,0,3780,5040,0,120,30
371,2,4,1,3,1,1,3,1,1,0,128,63,0,3780,5460,0,120,20
371,2,4,1,3,1,1,3,1,1,0,114,63,0,3780,5460,0,60,10
371,2,4,1,3,1,1,3,1,1,0,114,63,0,4200,5040,0,120,30
371,2,4,1,3,1,1,3,1,1,0,107,63,0,4200,5040,0,60,20
371,2,4,1,3,1,1,3,1,1,0,107,59,0,5040,5460,0,60,10
371,2,4,1,3,1,1,3,1,1,0,107,56,0,4200,5460,0,120,20
371,2,4,1,3,1,1,3,1,1,0,114,63,0,5040,6720,0,30,20
372,2,4,1,3,1,1,3,1,1,1,130,67,80,4200,5040,56,30,10
372,2,4,1,3,1,1,3,1,1,1,130,63,104,4200,6720,91,120,10
372,2,4,1,3,1,1,3,1,1,1,130,60,104,3780,6720,70,30,20
372,2,4,1,3,1,1,3,1,1,1,103,60,64,3780,6720,91,60,30
372,2,4,1,3,1,1,3,1,1,1,112,60,104,4200,5460,56,30,30
372,2,4,1,3,1,1,3,1,1,1,112,63,64,3780,5040,70,30,10
372,2,4,1,3,1,1,3,1,1,1,112,60,64,5040,5040,56,60,20
372,2,4,1,3,1,1,3,1,1,1,130,63,64,5040,5460,91,30,30
372,2,4,1,3,1,1,3,1,1,1,112,63,80,4200,6720,70,60,30
373,1,5,1,3,1,1,1,1,1,0,137,63,0,5040,5040,0,120,30
373,1,5,1,3,1,1,1,1,1,0,110,66,0,3780,5040,0,120,30
373,1,5,1,3,1,1,1,1,1,0,137,70,0,3780,5460,0,120,20
373,1,5,1,3,1,1,1,1,1,0,119,70,0,3780,5460,0,60,10
373,1,5,1,3,1,1,1,1,1,0,119,70,0,4200,5040,0,120,30
373,1,5,1,3,1,1,1,1,1,0,110,70,0,4200,5040,0,60,20
373,1,5,1,3,1,1,1,1,1,0,110,66,0,5040,5460,0,60,10
373,1,5,1,3,1,1,1,1,1,0,110,63,0,4200,5460,0,120,20
373,1,5,1,3,1,1,1,1,1,0,119,70,0,5040,6720,0,30,20
374,1,5,1,3,1,1,4,1,1,0,172,117,0,5040,5460,0,120,20
374,1,5,1,3,1,1,4,1,1,0,165,114,0,5040,5040,0,30,10
374,1,5,1,3,1,1,4,1,1,0,186,121,0,5040,6720,0,60,30
374,1,5,1,3,1,1,4,1,1,0,165,117,0,4200,6720,0,30,20
374,1,5,1,3,1,1,4,1,1,0,186,117,0,3780,5040,0,60,20
374,1,5,1,3,1,1,4,1,1,0,172,114,0,3780,6720,0,120,10
374,1,5,1,3,1,1,4,1,1,0,165,121,0,5040,6720,0,120,10
374,1,5,1,3,1,1,4,1,1,0,165,121,0,3780,5460,0,30,30
374,1,5,1,3,1,1,4,1,1,0,186,114,0,4200,5460,0,60,10
375,1,4,1,3,1,1,4,1,1,1,106,33,80,5040,5040,55,120,30
375,1,4,1,3,1,1,4,1,1,1,83,36,104,3780,5040,44,120,30
375,1,4,1,3,1,1,4,1,1,1,106,40,64,3780,5460,44,120,20
375,1,4,1,3,1,1,4,1,1,1,91,40,104,3780,5460,71,60,10
375,1,4,1,3,1,1,4,1,1,1,91,40,64,4200,5040,71,120,30
375,1,4,1,3,1,1,4,1,1,1,83,40,104,4200,5040,55,60,20
375,1,4,1,3,1,1,4,1,1,1,83,36,80,5040,5460,44,60,10
375,1,4,1,3,1,1,4,1,1,1,83,33,80,4200,5460,71,120,20
375,1,4,1,3,1,1,4,1,1,1,91,40,80,5040,6720,71,30,20
376,2,4,1,3,1,1,4,1,1,0,171,89,0,5040,5040,0,120,30
376,1,4,1,3,1,1,4,1,1,0,135,92,0,3780,5040,0,120,30
376,1,4,1,3,1,1,4,1,1,0,171,96,0,3780,5460,0,120,20
376,2,4,1,3,1,1,4,1,1,0,147,96,0,3780,5460,0,60,10
376,2,4,1,3,1,1,4,1,1,0,147,96,0,4200,5040,0,120,30
376,2,4,1,3,1,1,4,1,1,0,135,96,0,4200,5040,0,60,20
376,2,4,1,3,1,1,4,1,1,0,135,92,0,5040,5460,0,60,10
376,2,4,1,3,1,1,4,1,1,0,135,89,0,4200,5460,0,120,20
376,2,4,1,3,1,1,4,1,1,0,147,96,0,5040,6720,0,30,20
377,2,4,1,3,1,1,3,1,1,1,159,86,90,4200,5040,48,30,10
377,1,4,1,3,1,1,3,1,1,1,159,82,117,4200,6720,78,120,10
377,1,4,1,3,1,1,3,1,1,1,159,79,117,3780,6720,60,30,20
377,1,4,1,3,1,1,3,1,1,1,126,79,72,3780,6720,78,60,30
377,2,4,1,3,1,1,3,1,1,1,137,79,117,4200,5460,48,30,30
377,1,4,1,3,1,1,3,1,1,1,137,82,72,3780,5040,60,30,10
377,2,4,1,3,1,1,3,1,1,1,137,79,72,5040,5040,48,60,20
377,2,4,1,3,1,1,3,1,1,1,159,82,72,5040,5460,78,30,30
377,1,4,1,3,1,1,3,1,1,1,137,82,90,4200,6720,60,60,30
378,2,4,1,3,1,1,3,1,1,1,185,72,182,5040,5460,90,120,20
378,1,4,1,3,1,1,3,1,1,1,221,80,182,5040,6720,72,60,30
378,2,4,1,3,1,1,3,1,1,1,167,66,182,5040,5040,117,30,10
378,1,4,1,3,1,1,3,1,1,1,167,72,112,4200,6720,72,30,20
378,1,4,1,3,1,1,3,1,1,1,221,72,140,3780,5040,117,60,20
378,1,4,1,3,1,1,3,1,1,1,167,80,112,5040,6720,90,120,10
378,1,4,1,3,1,1,3,1,1,1,185,66,140,3780,6720,72,120,10
378,1,4,1,3,1,1,3,1,1,1,221,66,112,4200,5460,90,60,10
378,1,4,1,3,1,1,3,1,1,1,167,80,140,3780,5460,90,30,30
379,2,3,1,3,1,1,3,1,1,0,157,107,0,5040,5460,0,120,20
379,2,3,1,3,1,1,3,1,1,0,142,104,0,5040,5040,0,30,10
379,1,3,1,3,1,1,3,1,1,0,186,111,0,5040,6720,0,60,30
379,1,3,1,3,1,1,3,1,1,0,142,107,0,4200,6720,0,30,20
379,2,3,1,3,1,1,3,1,1,0,186,107,0,3780,5040,0,60,20
379,1,3,1,3,1,1,3,1,1,0,157,104,0,3780,6720,0,120,10
379,1,3,1,3,1,1,3,1,1,0,142,111,0,5040,6720,0,120,10
379,1,3,1,3,1,1,3,1,1,0,142,111,0,3780,5460,0,30,30
379,2,3,1,3,1,1,3,1,1,0,186,104,0,4200,5460,0,60,10
380,2,2,1,3,2,0,1,1,1,0,203,53,0,5040,5040,0,120,30
380,2,2,1,3,2,0,1,1,1,0,157,59,0,3780,5040,0,120,30
380,2,2,1,3,2,0,1,1,1,0,203,67,0,3780,5460,0,120,20
380,2,2,1,3,2,0,1,1,1,0,172,67,0,3780,5460,0,60,10
380,2,2,1,3,2,0,1,1,1,0,172,67,0,4200,5040,0,120,30
380,2,2,1,3,2,0,1,1,1,0,157,67,0,4200,5040,0,60,20
380,2,2,1,3,2,0,1,1,1,0,157,59,0,5040,5460,0,60,10
380,2,2,1,3,2,0,1,1,1,0,157,53,0,4200,5460,0,120,20
380,2,2,1,3,2,0,1,1,1,0,172,67,0,5040,6720,0,30,20
381,2,2,1,3,2,3,1,1,1,0,209,131,0,4200,5040,0,30,10
381,2,2,1,3,2,3,1,1,1,0,209,127,0,4200,6720,0,120,10
381,1,2,1,3,2,3,1,1,1,0,209,124,0,3780,6720,0,30,20
381,1,2,1,3,2,3,1,1,1,0,161,124,0,3780,6720,0,60,30
381,1,2,1,3,2,3,1,1,1,0,177,124,0,4200,5460,0,30,30
381,1,2,1,3,2,3,1,1,1,0,177,127,0,3780,5040,0,30,10
381,2,2,1,3,2,3,1,1,1,0,177,124,0,5040,5040,0,60,20
381,2,2,1,3,2,3,1,1,1,0,209,127,0,5040,5460,0,30,30
381,1,2,1,3,2,3,1,1,1,0,177,127,0,4200,6720,0,60,30
382,1,5,1,3,3,1,3,1,1,0,189,76,0,5040,5460,0,120,20
382,2,5,1,3,3,1,3,1,1,0,174,70,0,5040,5040,0,30,10
382,2,5,1,3,3,1,3,1,1,0,220,84,0,5040,6720,0,60,30
382,2,5,1,3,3,1,3,1,1,0,174,76,0,4200,6720,0,30,20
382,2,5,1,3,3,1,3,1,1,0,220,76,0,3780,5040,0,60,20
382,2,5,1,3,3,1,3,1,1,0,189,70,0,3780,6720,0,120,10
382,2,5,1,3,3,1,3,1,1,0,174,84,0,5040,6720,0,120,10
382,2,5,1,3,3,1,3,1,1,0,174,84,0,3780,5460,0,30,30
382,2,5,1,3,3,1,3,1,1,0,220,70,0,4200,5460,0,60,10
383,1,5,1,3,1,1,1,1,1,0,106,34,0,3480,3480,0,120,30
383,1,5,1,3,1,1,1,1,1,0,92,41,0,2610,3770,0,60,10
383,1,5,1,3,1,1,1,1,1,0,85,37,0,2610,3480,0,120,30
383,1,5,1,3,1,1,1,1,1,0,106,41,0,2610,3770,0,120,20
383,1,5,1,3,1,1,1,1,1,0,92,41,0,2900,3480,0,120,30
383,1,5,1,3,1,1,1,1,1,0,85,41,0,2900,3480,0,60,20
383,1,5,1,3,1,1,1,1,1,0,85,37,0,3480,3770,0,60,10
383,1,5,1,3,1,1,1,1,1,0,85,34,0,2900,3770,0,120,20
