ID,CHOICE,AV_TRAIN,AV_SM,AV_CAR,TRAIN_ASC_1,TRAIN_TT_1,TRAIN_CO_1,SM_ASC_1,SM_TT_1,SM_CO_1,CAR_TT_1,CAR_CO_1
111,2,1,1,1,1.000,2.267,0.380,1.000,1.083,0.430,1.500,0.400
111,2,1,1,1,1.000,2.267,0.380,1.000,1.017,0.520,1.950,0.650
111,2,1,1,1,1.000,2.267,0.340,1.000,0.967,0.480,1.950,0.500
111,2,1,1,1,1.000,1.767,0.340,1.000,0.967,0.480,1.200,0.650
111,1,1,1,1,1.000,1.933,0.380,1.000,0.967,0.450,1.950,0.400
111,2,1,1,1,1.000,1.933,0.340,1.000,1.017,0.400,1.200,0.500
111,3,1,1,1,1.000,1.933,0.460,1.000,0.967,0.480,1.200,0.400
111,2,1,1,1,1.000,2.267,0.460,1.000,1.017,0.500,1.200,0.650
111,2,1,1,1,1.000,1.933,0.380,1.000,1.017,0.520,1.500,0.500
782,3,1,1,1,1.000,3.567,1.260,1.000,1.417,1.460,4.333,1.250
782,3,1,1,1,1.000,3.233,1.260,1.000,1.283,1.370,4.333,1.620
782,3,1,1,1,1.000,4.250,1.260,1.000,1.583,1.680,4.333,1.000
782,3,1,1,1,1.000,3.233,1.050,1.000,1.417,1.460,2.667,1.000
782,3,1,1,1,1.000,4.250,0.940,1.000,1.417,1.090,3.333,1.620
782,3,1,1,1,1.000,3.567,0.940,1.000,1.283,1.370,3.333,1.000
782,3,1,1,1,1.000,3.233,1.260,1.000,1.583,1.680,2.667,1.250
782,3,1,1,1,1.000,3.233,0.940,1.000,1.583,1.180,3.333,1.250
782,3,1,1,1,1.000,4.250,1.050,1.000,1.283,1.270,2.667,1.250
464,2,1,1,1,1.000,1.533,0.840,1.000,0.617,0.980,1.950,0.550
464,2,1,1,1,1.000,1.417,0.840,1.000,0.567,0.910,1.950,0.710
464,3,1,1,1,1.000,1.767,0.840,1.000,0.683,1.110,1.950,0.440
464,1,1,1,1,1.000,1.417,0.700,1.000,0.617,0.980,1.200,0.440
464,2,1,1,1,1.000,1.767,0.630,1.000,0.617,0.760,1.500,0.710
464,3,1,1,1,1.000,1.533,0.630,1.000,0.567,0.910,1.500,0.440
464,3,1,1,1,1.000,1.417,0.840,1.000,0.683,1.110,1.200,0.550
464,1,1,1,1,1.000,1.417,0.630,1.000,0.683,0.800,1.500,0.550
464,2,1,1,1,1.000,1.767,0.700,1.000,0.567,0.860,1.200,0.550
214,2,1,1,1,1.000,0.850,4.430,1.000,0.300,4.430,0.833,0.250
214,3,1,1,1,1.000,0.850,3.320,1.000,0.367,4.800,0.667,0.200
214,2,1,1,1,1.000,0.683,3.320,1.000,0.333,4.430,1.083,0.200
214,1,1,1,1,1.000,0.733,3.320,1.000,0.367,4.800,1.083,0.320
214,2,1,1,1,1.000,0.733,3.690,1.000,0.367,4.430,0.667,0.320
214,2,1,1,1,1.000,0.683,3.690,1.000,0.367,4.430,1.083,0.250
214,3,1,1,1,1.000,0.683,4.430,1.000,0.333,4.800,0.833,0.200
214,3,1,1,1,1.000,0.733,4.430,1.000,0.367,5.900,0.833,0.320
214,3,1,1,1,1.000,0.683,3.690,1.000,0.300,4.800,0.833,0.320
522,2,1,1,1,1.000,2.083,0.960,1.000,0.817,1.060,2.600,0.800
522,2,1,1,1,1.000,1.900,0.960,1.000,0.733,0.990,2.600,1.040
522,3,1,1,1,1.000,2.433,0.960,1.000,0.917,1.230,2.600,0.640
522,3,1,1,1,1.000,1.900,0.800,1.000,0.817,1.060,1.600,0.640
522,2,1,1,1,1.000,2.433,0.720,1.000,0.817,0.830,2.000,1.040
522,2,1,1,1,1.000,2.083,0.720,1.000,0.733,0.990,2.000,0.640
522,3,1,1,1,1.000,1.900,0.960,1.000,0.917,1.230,1.600,0.800
522,2,1,1,1,1.000,1.900,0.720,1.000,0.917,0.860,2.000,0.800
522,2,1,1,1,1.000,2.433,0.800,1.000,0.733,0.910,1.600,0.800
820,3,1,1,1,1.000,1.900,0.650,1.000,0.767,0.710,1.500,0.600
820,2,1,1,1,1.000,1.900,0.650,1.000,0.700,0.840,1.950,0.970
820,2,1,1,1,1.000,1.900,0.580,1.000,0.650,0.810,1.950,0.750
820,3,1,1,1,1.000,1.467,0.580,1.000,0.650,0.810,1.200,0.970
820,2,1,1,1,1.000,1.617,0.650,1.000,0.650,0.760,1.950,0.600
820,2,1,1,1,1.000,1.617,0.580,1.000,0.700,0.680,1.200,0.750
820,3,1,1,1,1.000,1.617,0.780,1.000,0.650,0.810,1.200,0.600
820,2,1,1,1,1.000,1.900,0.780,1.000,0.700,0.840,1.200,0.970
820,2,1,1,1,1.000,1.617,0.650,1.000,0.700,0.840,1.500,0.750
508,3,1,1,1,1.000,3.800,1.840,1.000,1.550,2.100,3.500,0.880
508,2,1,1,1,1.000,3.800,1.840,1.000,1.417,2.540,4.550,1.430
508,2,1,1,1,1.000,3.800,1.660,1.000,1.317,2.370,4.550,1.100
508,3,1,1,1,1.000,2.933,1.660,1.000,1.317,2.370,2.800,1.430
508,2,1,1,1,1.000,3.217,1.840,1.000,1.317,2.180,4.550,0.880
508,3,1,1,1,1.000,3.217,1.660,1.000,1.417,1.890,2.800,1.100
508,3,1,1,1,1.000,3.217,2.210,1.000,1.317,2.370,2.800,0.880
508,3,1,1,1,1.000,3.800,2.210,1.000,1.417,2.540,2.800,1.430
508,2,1,1,1,1.000,3.217,1.840,1.000,1.417,2.540,3.500,1.100
222,2,1,1,0,1.000,3.783,0.790,1.000,1.667,0.910,0.000,0.000
222,2,1,1,0,1.000,3.450,0.790,1.000,1.533,0.860,0.000,0.000
222,2,1,1,0,1.000,4.467,0.790,1.000,1.833,1.050,0.000,0.000
222,1,1,1,0,1.000,3.450,0.660,1.000,1.667,0.910,0.000,0.000
222,2,1,1,0,1.000,4.467,0.590,1.000,1.667,0.700,0.000,0.000
222,1,1,1,0,1.000,3.783,0.590,1.000,1.533,0.820,0.000,0.000
222,2,1,1,0,1.000,3.450,0.790,1.000,1.833,1.050,0.000,0.000
222,2,1,1,0,1.000,3.450,0.590,1.000,1.833,0.720,0.000,0.000
222,2,1,1,0,1.000,4.467,0.660,1.000,1.533,0.780,0.000,0.000
672,2,1,1,1,1.000,4.133,0.850,1.000,3.250,0.880,2.383,0.650
672,2,1,1,1,1.000,3.733,0.850,1.000,3.200,0.840,2.383,0.840
672,3,1,1,1,1.000,4.933,0.850,1.000,3.317,0.940,2.383,0.520
672,3,1,1,1,1.000,3.733,0.710,1.000,3.250,0.840,1.467,0.520
672,2,1,1,1,1.000,4.933,0.640,1.000,3.250,0.710,1.833,0.840
672,3,1,1,1,1.000,4.133,0.640,1.000,3.200,0.780,1.833,0.520
672,3,1,1,1,1.000,3.733,0.850,1.000,3.317,0.940,1.467,0.650
672,3,1,1,1,1.000,3.733,0.640,1.000,3.317,0.740,1.833,0.650
672,3,1,1,1,1.000,4.933,0.710,1.000,3.200,0.780,1.467,0.650
1159,3,1,1,1,1.000,2.867,1.840,1.000,1.067,1.890,2.167,0.850
1159,2,1,1,1,1.000,2.183,1.380,1.000,1.150,1.550,2.817,0.680
1159,3,1,1,1,1.000,2.867,1.380,1.000,1.250,1.620,1.733,0.680
1159,2,1,1,1,1.000,2.417,1.380,1.000,1.250,1.620,2.817,1.100
1159,3,1,1,1,1.000,2.417,1.530,1.000,1.250,1.670,1.733,1.100
1159,2,1,1,1,1.000,2.183,1.530,1.000,1.250,1.670,2.817,0.850
1159,3,1,1,1,1.000,2.183,1.840,1.000,1.150,1.980,2.167,0.680
1159,2,1,1,1,1.000,2.183,1.530,1.000,1.067,1.760,2.167,1.100
1159,1,1,1,1,1.000,2.417,1.840,1.000,1.250,2.250,2.167,1.100
660,2,1,1,1,1.000,1.033,1.010,1.000,0.633,1.050,2.383,0.800
660,2,1,1,1,1.000,0.950,1.010,1.000,0.600,0.990,2.383,1.040
660,2,1,1,1,1.000,1.200,1.010,1.000,0.667,1.090,2.383,0.640
660,2,1,1,1,1.000,0.950,0.840,1.000,0.633,0.940,1.467,0.640
660,2,1,1,1,1.000,1.200,0.760,1.000,0.633,0.840,1.833,1.040
660,2,1,1,1,1.000,1.033,0.760,1.000,0.600,0.880,1.833,0.640
660,2,1,1,1,1.000,0.950,1.010,1.000,0.667,1.090,1.467,0.800
660,1,1,1,1,1.000,0.950,0.760,1.000,0.667,0.840,1.833,0.800
660,2,1,1,1,1.000,1.200,0.840,1.000,0.600,0.900,1.467,0.800
780,2,1,1,1,1.000,4.017,1.190,1.000,2.383,1.220,2.833,1.050
780,2,1,1,1,1.000,3.017,0.890,1.000,2.433,0.990,3.683,0.840
780,3,1,1,1,1.000,4.017,0.890,1.000,2.500,1.050,2.267,0.840
780,2,1,1,1,1.000,3.350,0.890,1.000,2.500,1.050,3.683,1.360
780,2,1,1,1,1.000,3.350,0.990,1.000,2.500,1.090,2.267,1.360
780,2,1,1,1,1.000,3.017,0.990,1.000,2.500,1.090,3.683,1.050
780,3,1,1,1,1.000,3.017,1.190,1.000,2.433,1.270,2.833,0.840
780,2,1,1,1,1.000,3.017,0.990,1.000,2.383,1.090,2.833,1.360
780,1,1,1,1,1.000,3.350,1.190,1.000,2.500,1.370,2.833,1.360
916,3,1,1,1,1.000,4.283,1.840,1.000,2.817,1.980,3.000,0.840
916,3,1,1,1,1.000,4.283,1.840,1.000,2.750,2.250,3.900,1.360
916,3,1,1,1,1.000,4.283,1.660,1.000,2.700,2.100,3.900,1.050
916,3,1,1,1,1.000,3.350,1.660,1.000,2.700,2.100,2.400,1.360
916,3,1,1,1,1.000,3.667,1.840,1.000,2.700,2.100,3.900,0.840
916,3,1,1,1,1.000,3.667,1.660,1.000,2.750,1.840,2.400,1.050
916,3,1,1,1,1.000,3.667,2.210,1.000,2.700,2.250,2.400,0.840
916,3,1,1,1,1.000,4.283,2.210,1.000,2.750,2.370,2.400,1.360
916,3,1,1,1,1.000,3.667,1.840,1.000,2.750,2.250,3.000,1.050
302,2,1,1,0,1.000,2.550,26.000,1.000,1.033,31.200,0.000,0.000
302,1,1,1,0,1.000,2.550,26.000,1.000,0.933,41.600,0.000,0.000
302,1,1,1,0,1.000,2.550,23.400,1.000,0.850,41.600,0.000,0.000
302,1,1,1,0,1.000,2.017,23.400,1.000,0.850,41.600,0.000,0.000
302,1,1,1,0,1.000,2.200,26.000,1.000,0.850,33.800,0.000,0.000
302,1,1,1,0,1.000,2.200,23.400,1.000,0.933,31.200,0.000,0.000
302,2,1,1,0,1.000,2.200,31.200,1.000,0.850,31.200,0.000,0.000
302,1,1,1,0,1.000,2.550,31.200,1.000,0.933,33.800,0.000,0.000
302,1,1,1,0,1.000,2.200,26.000,1.000,0.933,41.600,0.000,0.000
841,2,1,1,1,1.000,6.217,2.370,1.000,3.417,2.660,4.333,1.320
841,2,1,1,1,1.000,6.217,2.370,1.000,3.250,3.220,5.633,2.140
841,2,1,1,1,1.000,6.217,2.130,1.000,3.117,2.930,5.633,1.650
841,3,1,1,1,1.000,4.983,2.130,1.000,3.117,2.930,3.467,2.140
841,2,1,1,1,1.000,5.400,2.370,1.000,3.117,2.810,5.633,1.320
841,3,1,1,1,1.000,5.400,2.130,1.000,3.250,2.450,3.467,1.650
841,3,1,1,1,1.000,5.400,2.840,1.000,3.117,3.010,3.467,1.320
841,3,1,1,1,1.000,6.217,2.840,1.000,3.250,3.220,3.467,2.140
841,3,1,1,1,1.000,5.400,2.370,1.000,3.250,3.220,4.333,1.650
245,3,1,1,1,1.000,2.683,0.400,1.000,1.167,0.450,1.250,0.560
245,2,1,1,1,1.000,2.683,0.400,1.000,1.067,0.530,1.617,0.910
245,2,1,1,1,1.000,2.683,0.360,1.000,0.983,0.500,1.617,0.700
245,2,1,1,1,1.000,2.150,0.360,1.000,0.983,0.500,1.000,0.910
245,2,1,1,1,1.000,2.333,0.400,1.000,0.983,0.460,1.617,0.560
245,2,1,1,1,1.000,2.333,0.360,1.000,1.067,0.420,1.000,0.700
245,2,1,1,1,1.000,2.333,0.480,1.000,0.983,0.500,1.000,0.560
245,2,1,1,1,1.000,2.683,0.480,1.000,1.067,0.530,1.000,0.910
245,2,1,1,1,1.000,2.333,0.400,1.000,1.067,0.530,1.250,0.700
806,2,1,1,1,1.000,3.217,1.060,1.000,0.833,1.120,2.833,1.050
806,2,1,1,1,1.000,2.500,0.790,1.000,0.933,0.900,3.683,0.840
806,3,1,1,1,1.000,3.217,0.790,1.000,1.067,0.970,2.267,0.840
806,2,1,1,1,1.000,2.733,0.790,1.000,1.067,0.970,3.683,1.360
806,3,1,1,1,1.000,2.733,0.880,1.000,1.067,0.970,2.267,1.360
806,2,1,1,1,1.000,2.500,0.880,1.000,1.067,0.970,3.683,1.050
806,2,1,1,1,1.000,2.500,1.060,1.000,0.933,1.180,2.833,0.840
806,2,1,1,1,1.000,2.500,0.880,1.000,0.833,1.050,2.833,1.360
806,2,1,1,1,1.000,2.733,1.060,1.000,1.067,1.400,2.833,1.360
512,2,1,1,1,1.000,4.433,0.770,1.000,1.650,0.910,4.983,1.400
512,2,1,1,1,1.000,4.000,0.770,1.000,1.500,0.860,4.983,1.820
512,2,1,1,1,1.000,5.283,0.770,1.000,1.850,1.080,4.983,1.120
512,2,1,1,1,1.000,4.000,0.640,1.000,1.650,0.910,3.067,1.120
512,2,1,1,1,1.000,5.283,0.580,1.000,1.650,0.700,3.833,1.820
512,2,1,1,1,1.000,4.433,0.580,1.000,1.500,0.860,3.833,1.120
512,2,1,1,1,1.000,4.000,0.770,1.000,1.850,1.080,3.067,1.400
512,2,1,1,1,1.000,4.000,0.580,1.000,1.850,0.720,3.833,1.400
512,2,1,1,1,1.000,5.283,0.640,1.000,1.500,0.780,3.067,1.400
7,2,1,1,1,1.000,1.450,0.420,1.000,0.533,0.490,1.950,1.400
7,2,1,1,1,1.000,1.333,0.420,1.000,0.483,0.460,1.950,1.820
7,2,1,1,1,1.000,1.683,0.420,1.000,0.600,0.560,1.950,1.120
7,2,1,1,1,1.000,1.333,0.350,1.000,0.533,0.490,1.200,1.120
7,2,1,1,1,1.000,1.683,0.310,1.000,0.533,0.380,1.500,1.820
7,2,1,1,1,1.000,1.450,0.310,1.000,0.483,0.460,1.500,1.120
7,1,1,1,1,1.000,1.333,0.420,1.000,0.600,0.560,1.200,1.400
7,2,1,1,1,1.000,1.333,0.310,1.000,0.600,0.400,1.500,1.400
7,2,1,1,1,1.000,1.683,0.350,1.000,0.483,0.430,1.200,1.400
455,3,1,1,1,1.000,2.433,0.400,1.000,0.917,0.450,2.000,0.560
455,2,1,1,1,1.000,2.433,0.400,1.000,0.817,0.530,2.600,0.910
455,2,1,1,1,1.000,2.433,0.360,1.000,0.733,0.500,2.600,0.700
455,3,1,1,1,1.000,1.900,0.360,1.000,0.733,0.500,1.600,0.910
455,3,1,1,1,1.000,2.083,0.400,1.000,0.733,0.460,2.600,0.560
455,2,1,1,1,1.000,2.083,0.360,1.000,0.817,0.420,1.600,0.700
455,3,1,1,1,1.000,2.083,0.480,1.000,0.733,0.500,1.600,0.560
455,2,1,1,1,1.000,2.433,0.480,1.000,0.817,0.530,1.600,0.910
455,2,1,1,1,1.000,2.083,0.400,1.000,0.817,0.530,2.000,0.700
886,2,1,1,1,1.000,2.733,2.110,1.000,0.933,2.370,3.683,1.050
886,2,1,1,1,1.000,2.500,2.110,1.000,0.833,2.250,3.683,1.360
886,2,1,1,1,1.000,3.217,2.110,1.000,1.067,2.810,3.683,0.840
886,3,1,1,1,1.000,2.500,1.760,1.000,0.933,2.450,2.267,0.840
886,2,1,1,1,1.000,3.217,1.580,1.000,0.933,1.810,2.833,1.360
886,3,1,1,1,1.000,2.733,1.580,1.000,0.833,2.250,2.833,0.840
886,3,1,1,1,1.000,2.500,2.110,1.000,1.067,2.810,2.267,1.050
886,2,1,1,1,1.000,2.500,1.580,1.000,1.067,1.940,2.833,1.050
886,2,1,1,1,1.000,3.217,1.760,1.000,0.833,2.100,2.267,1.050
382,1,1,1,0,1.000,3.150,50.400,1.000,1.267,54.600,0.000,0.000
382,2,1,1,0,1.000,2.900,50.400,1.000,1.167,50.400,0.000,0.000
382,2,1,1,0,1.000,3.667,50.400,1.000,1.400,67.200,0.000,0.000
382,2,1,1,0,1.000,2.900,42.000,1.000,1.267,67.200,0.000,0.000
382,2,1,1,0,1.000,3.667,37.800,1.000,1.267,50.400,0.000,0.000
382,2,1,1,0,1.000,3.150,37.800,1.000,1.167,67.200,0.000,0.000
382,2,1,1,0,1.000,2.900,50.400,1.000,1.400,67.200,0.000,0.000
382,2,1,1,0,1.000,2.900,37.800,1.000,1.400,54.600,0.000,0.000
382,2,1,1,0,1.000,3.667,42.000,1.000,1.167,54.600,0.000,0.000
627,3,1,1,1,1.000,3.883,1.370,1.000,2.133,1.560,3.250,0.900
627,2,1,1,1,1.000,3.500,1.370,1.000,2.033,1.490,3.250,1.170
627,3,1,1,1,1.000,4.633,1.370,1.000,2.267,1.770,3.250,0.720
627,3,1,1,1,1.000,3.500,1.140,1.000,2.133,1.560,2.000,0.720
627,2,1,1,1,1.000,4.633,1.030,1.000,2.133,1.230,2.500,1.170
627,3,1,1,1,1.000,3.883,1.030,1.000,2.033,1.440,2.500,0.720
627,3,1,1,1,1.000,3.500,1.370,1.000,2.267,1.770,2.000,0.900
627,2,1,1,1,1.000,3.500,1.030,1.000,2.267,1.280,2.500,0.900
627,3,1,1,1,1.000,4.633,1.140,1.000,2.033,1.320,2.000,0.900
765,2,1,1,1,1.000,1.900,0.650,1.000,0.767,0.710,1.500,0.440
765,2,1,1,1,1.000,1.900,0.650,1.000,0.700,0.840,1.950,0.710
765,2,1,1,1,1.000,1.900,0.580,1.000,0.650,0.810,1.950,0.550
765,2,1,1,1,1.000,1.467,0.580,1.000,0.650,0.810,1.200,0.710
765,2,1,1,1,1.000,1.617,0.650,1.000,0.650,0.760,1.950,0.440
765,2,1,1,1,1.000,1.617,0.580,1.000,0.700,0.680,1.200,0.550
765,2,1,1,1,1.000,1.617,0.780,1.000,0.650,0.810,1.200,0.440
765,2,1,1,1,1.000,1.900,0.780,1.000,0.700,0.840,1.200,0.710
765,2,1,1,1,1.000,1.617,0.650,1.000,0.700,0.840,1.500,0.550
664,2,1,1,1,1.000,1.533,0.720,1.000,0.617,0.840,2.383,0.600
664,2,1,1,1,1.000,1.417,0.720,1.000,0.567,0.780,2.383,0.780
664,2,1,1,1,1.000,1.767,0.720,1.000,0.683,0.940,2.383,0.480
664,2,1,1,1,1.000,1.417,0.600,1.000,0.617,0.840,1.467,0.480
664,2,1,1,1,1.000,1.767,0.540,1.000,0.617,0.650,1.833,0.780
664,2,1,1,1,1.000,1.533,0.540,1.000,0.567,0.780,1.833,0.480
664,2,1,1,1,1.000,1.417,0.720,1.000,0.683,0.940,1.467,0.600
664,2,1,1,1,1.000,1.417,0.540,1.000,0.683,0.680,1.833,0.600
664,2,1,1,1,1.000,1.767,0.600,1.000,0.567,0.740,1.467,0.600
949,2,1,1,1,1.000,3.667,0.600,1.000,2.317,0.620,2.333,0.950
949,2,1,1,1,1.000,2.783,0.450,1.000,2.367,0.500,3.033,0.760
949,2,1,1,1,1.000,3.667,0.450,1.000,2.433,0.520,1.867,0.760
949,2,1,1,1,1.000,3.083,0.450,1.000,2.433,0.520,3.033,1.230
949,2,1,1,1,1.000,3.083,0.500,1.000,2.433,0.540,1.867,1.230
949,2,1,1,1,1.000,2.783,0.500,1.000,2.433,0.540,3.033,0.950
949,2,1,1,1,1.000,2.783,0.600,1.000,2.367,0.640,2.333,0.760
949,2,1,1,1,1.000,2.783,0.500,1.000,2.317,0.560,2.333,1.230
949,2,1,1,1,1.000,3.083,0.600,1.000,2.433,0.720,2.333,1.230
642,3,1,1,1,1.000,3.733,1.330,1.000,1.233,1.440,2.833,1.050
642,2,1,1,1,1.000,2.833,1.000,1.000,1.333,1.140,3.683,0.840
642,2,1,1,1,1.000,3.733,1.000,1.000,1.467,1.230,2.267,0.840
642,2,1,1,1,1.000,3.133,1.000,1.000,1.467,1.230,3.683,1.360
642,2,1,1,1,1.000,3.133,1.110,1.000,1.467,1.230,2.267,1.360
642,2,1,1,1,1.000,2.833,1.110,1.000,1.467,1.230,3.683,1.050
642,2,1,1,1,1.000,2.833,1.330,1.000,1.333,1.490,2.833,0.840
642,2,1,1,1,1.000,2.833,1.110,1.000,1.233,1.320,2.833,1.360
642,3,1,1,1,1.000,3.133,1.330,1.000,1.467,1.720,2.833,1.360
1105,2,1,1,1,1.000,2.433,0.960,1.000,0.733,0.990,1.833,0.750
1105,2,1,1,1,1.000,1.900,0.720,1.000,0.817,0.830,2.383,0.600
1105,3,1,1,1,1.000,2.433,0.720,1.000,0.917,0.860,1.467,0.600
1105,2,1,1,1,1.000,2.083,0.720,1.000,0.917,0.860,2.383,0.970
1105,3,1,1,1,1.000,2.083,0.800,1.000,0.917,0.900,1.467,0.970
1105,2,1,1,1,1.000,1.900,0.800,1.000,0.917,0.900,2.383,0.750
1105,3,1,1,1,1.000,1.900,0.960,1.000,0.817,1.060,1.833,0.600
1105,2,1,1,1,1.000,1.900,0.800,1.000,0.733,0.910,1.833,0.970
1105,2,1,1,1,1.000,2.083,0.960,1.000,0.917,1.230,1.833,0.970
317,2,1,1,1,1.000,6.533,31.200,1.000,4.733,33.800,4.550,1.300
317,3,1,1,1,1.000,5.883,31.200,1.000,4.633,31.200,4.550,1.690
317,3,1,1,1,1.000,7.833,31.200,1.000,4.867,41.600,4.550,1.040
317,3,1,1,1,1.000,5.883,26.000,1.000,4.733,41.600,2.800,1.040
317,3,1,1,1,1.000,7.833,23.400,1.000,4.733,31.200,3.500,1.690
317,3,1,1,1,1.000,6.533,23.400,1.000,4.633,41.600,3.500,1.040
317,3,1,1,1,1.000,5.883,31.200,1.000,4.867,41.600,2.800,1.300
317,3,1,1,1,1.000,5.883,23.400,1.000,4.867,33.800,3.500,1.300
317,3,1,1,1,1.000,7.833,26.000,1.000,4.633,33.800,2.800,1.300
1021,2,1,1,1,1.000,2.350,0.480,1.000,1.017,0.500,2.167,0.800
1021,2,1,1,1,1.000,1.800,0.360,1.000,1.067,0.420,2.817,0.640
1021,3,1,1,1,1.000,2.350,0.360,1.000,1.133,0.450,1.733,0.640
1021,1,1,1,1,1.000,1.983,0.360,1.000,1.133,0.450,2.817,1.040
1021,2,1,1,1,1.000,1.983,0.400,1.000,1.133,0.450,1.733,1.040
1021,2,1,1,1,1.000,1.800,0.400,1.000,1.133,0.450,2.817,0.800
1021,3,1,1,1,1.000,1.800,0.480,1.000,1.067,0.530,2.167,0.640
1021,2,1,1,1,1.000,1.800,0.400,1.000,1.017,0.480,2.167,1.040
1021,1,1,1,1,1.000,1.983,0.480,1.000,1.133,0.620,2.167,1.040
187,2,1,1,1,1.000,2.867,0.940,1.000,1.533,0.940,2.000,1.400
187,2,1,1,1,1.000,2.183,0.700,1.000,1.583,0.780,2.600,1.120
187,2,1,1,1,1.000,2.867,0.700,1.000,1.650,0.810,1.600,1.120
187,2,1,1,1,1.000,2.417,0.700,1.000,1.650,0.810,2.600,1.820
187,2,1,1,1,1.000,2.417,0.780,1.000,1.650,0.840,1.600,1.820
187,2,1,1,1,1.000,2.183,0.780,1.000,1.650,0.840,2.600,1.400
187,2,1,1,1,1.000,2.183,0.940,1.000,1.583,0.990,2.000,1.120
187,2,1,1,1,1.000,2.183,0.780,1.000,1.533,0.880,2.000,1.820
187,2,1,1,1,1.000,2.417,0.940,1.000,1.650,1.120,2.000,1.820
1169,3,1,1,1,1.000,4.850,2.100,1.000,2.400,2.370,4.333,1.160
1169,1,1,1,1,1.000,4.850,2.100,1.000,2.267,2.810,5.633,1.880
1169,2,1,1,1,1.000,4.850,1.890,1.000,2.167,2.540,5.633,1.450
1169,3,1,1,1,1.000,3.683,1.890,1.000,2.167,2.540,3.467,1.880
1169,2,1,1,1,1.000,4.067,2.100,1.000,2.167,2.450,5.633,1.160
1169,3,1,1,1,1.000,4.067,1.890,1.000,2.267,2.180,3.467,1.450
1169,3,1,1,1,1.000,4.067,2.520,1.000,2.167,2.660,3.467,1.160
1169,3,1,1,1,1.000,4.850,2.520,1.000,2.267,2.810,3.467,1.880
1169,2,1,1,1,1.000,4.067,2.100,1.000,2.267,2.810,4.333,1.450
736,2,1,1,1,1.000,4.867,1.310,1.000,1.183,1.400,3.333,1.350
736,2,1,1,1,1.000,3.733,0.980,1.000,1.333,1.120,4.333,1.080
736,2,1,1,1,1.000,4.867,0.980,1.000,1.533,1.220,2.667,1.080
736,2,1,1,1,1.000,4.117,0.980,1.000,1.533,1.220,4.333,1.750
736,2,1,1,1,1.000,4.117,1.090,1.000,1.533,1.220,2.667,1.750
736,2,1,1,1,1.000,3.733,1.090,1.000,1.533,1.220,4.333,1.350
736,2,1,1,1,1.000,3.733,1.310,1.000,1.333,1.500,3.333,1.080
736,2,1,1,1,1.000,3.733,1.090,1.000,1.183,1.330,3.333,1.750
736,2,1,1,1,1.000,4.117,1.310,1.000,1.533,1.780,3.333,1.750
586,3,1,1,1,1.000,2.250,0.380,1.000,1.083,0.430,1.333,0.400
586,2,1,1,1,1.000,2.250,0.380,1.000,1.017,0.520,1.733,0.650
586,2,1,1,1,1.000,2.250,0.340,1.000,0.967,0.480,1.733,0.500
586,3,1,1,1,1.000,1.767,0.340,1.000,0.967,0.480,1.067,0.650
586,3,1,1,1,1.000,1.933,0.380,1.000,0.967,0.450,1.733,0.400
586,2,1,1,1,1.000,1.933,0.340,1.000,1.017,0.400,1.067,0.500
586,2,1,1,1,1.000,1.933,0.460,1.000,0.967,0.490,1.067,0.400
586,3,1,1,1,1.000,2.250,0.460,1.000,1.017,0.500,1.067,0.650
586,1,1,1,1,1.000,1.933,0.380,1.000,1.017,0.520,1.333,0.500
157,2,1,1,0,1.000,1.050,31.200,1.000,0.483,31.200,0.000,0.000
157,2,1,1,0,1.000,1.050,23.400,1.000,0.550,33.800,0.000,0.000
157,2,1,1,0,1.000,0.850,23.400,1.000,0.517,31.200,0.000,0.000
157,2,1,1,0,1.000,0.917,23.400,1.000,0.550,33.800,0.000,0.000
157,2,1,1,0,1.000,0.917,26.000,1.000,0.550,31.200,0.000,0.000
157,2,1,1,0,1.000,0.850,26.000,1.000,0.550,31.200,0.000,0.000
157,2,1,1,0,1.000,0.850,31.200,1.000,0.517,33.800,0.000,0.000
157,2,1,1,0,1.000,0.917,31.200,1.000,0.550,41.600,0.000,0.000
157,2,1,1,0,1.000,0.850,26.000,1.000,0.483,33.800,0.000,0.000
20,2,1,1,1,1.000,2.983,0.310,1.000,1.600,0.320,1.833,0.300
20,2,1,1,1,1.000,2.283,0.230,1.000,1.650,0.270,2.383,0.240
20,3,1,1,1,1.000,2.983,0.230,1.000,1.717,0.280,1.467,0.240
20,2,1,1,1,1.000,2.517,0.230,1.000,1.717,0.280,2.383,0.390
20,2,1,1,1,1.000,2.517,0.260,1.000,1.717,0.280,1.467,0.390
20,2,1,1,1,1.000,2.283,0.260,1.000,1.717,0.280,2.383,0.300
20,2,1,1,1,1.000,2.283,0.310,1.000,1.650,0.340,1.833,0.240
20,2,1,1,1,1.000,2.283,0.260,1.000,1.600,0.300,1.833,0.390
20,2,1,1,1,1.000,2.517,0.310,1.000,1.717,0.380,1.833,0.390
279,2,1,1,0,1.000,4.067,1.480,1.000,1.183,1.610,0.000,0.000
279,2,1,1,0,1.000,3.167,1.110,1.000,1.317,1.280,0.000,0.000
279,2,1,1,0,1.000,4.067,1.110,1.000,1.483,1.320,0.000,0.000
279,1,1,1,0,1.000,3.467,1.110,1.000,1.483,1.320,0.000,0.000
279,2,1,1,0,1.000,3.467,1.230,1.000,1.483,1.390,0.000,0.000
