ID,CHOICE,AV_TRAIN,AV_SM,AV_CAR,logt(TRAIN_TT) x ga_1,TRAIN_ASC_1,logt(TRAIN_CO)_1,logt(TRAIN_CO)_1,logt(TRAIN_CO) x purpose_1,logt(TRAIN_CO) x purpose_2,logt(TRAIN_CO) x ga_1,TRAIN_CO_1,logt(TRAIN_CO) x age_1,logt(TRAIN_CO) x age_2,logt(TRAIN_CO) x age_3,logt(TRAIN_CO) x age_4,TRAIN_CO x purpose_1,TRAIN_CO x purpose_2,logt(TRAIN_HE)_1,logt(SM_CO) x ga_1,logt(SM_CO) x purpose_1,logt(SM_CO) x purpose_2,logt(SM_CO)_1,logt(SM_TT)_1,SM_CO_1,SM_ASC x age_1,SM_ASC x age_2,SM_ASC x age_3,SM_ASC x age_4,SM_CO x purpose_1,SM_CO x purpose_2,logt(CAR_CO)_1,CAR_TT x ga_1,logt(CAR_TT) x purpose_1,logt(CAR_TT) x purpose_2,logt(CAR_CO) x age_1,logt(CAR_CO) x age_2,logt(CAR_CO) x age_3,logt(CAR_CO) x age_4,CAR_CO x purpose_1,CAR_CO x purpose_2,CAR_TT x age_1,CAR_TT x age_2,CAR_TT x age_3,CAR_TT x age_4
374,1,1,1,0,0.000,1.000,3.658,3.658,3.658,0.000,0.000,37.800,0.000,0.000,0.000,0.000,37.800,0.000,0.405,0.000,4.018,0.000,4.018,1.104,54.600,0.000,0.000,0.000,0.000,54.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
374,1,1,1,0,0.000,1.000,3.761,3.761,3.761,0.000,0.000,42.000,0.000,0.000,0.000,0.000,42.000,0.000,0.693,0.000,4.018,0.000,4.018,1.065,54.600,0.000,0.000,0.000,0.000,54.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
603,3,1,1,1,1.018,1.000,0.531,0.531,0.531,0.000,0.531,0.700,0.000,0.000,0.531,0.000,0.700,0.000,0.405,0.604,0.604,0.000,0.604,0.521,0.830,0.000,0.000,1.000,0.000,0.830,0.000,0.307,1.333,0.847,0.000,0.000,0.000,0.307,0.000,0.360,0.000,0.000,0.000,1.333,0.000
603,3,1,1,1,1.018,1.000,0.531,0.531,0.531,0.000,0.531,0.700,0.000,0.000,0.531,0.000,0.700,0.000,1.099,0.683,0.683,0.000,0.683,0.480,0.980,0.000,0.000,1.000,0.000,0.980,0.000,0.457,1.733,1.006,0.000,0.000,0.000,0.457,0.000,0.580,0.000,0.000,0.000,1.733,0.000
603,3,1,1,1,1.018,1.000,0.489,0.489,0.489,0.000,0.489,0.630,0.000,0.000,0.489,0.000,0.630,0.000,0.405,0.647,0.647,0.000,0.647,0.449,0.910,0.000,0.000,1.000,0.000,0.910,0.000,0.372,1.733,1.006,0.000,0.000,0.000,0.372,0.000,0.450,0.000,0.000,0.000,1.733,0.000
603,3,1,1,1,0.882,1.000,0.489,0.489,0.489,0.000,0.489,0.630,0.000,0.000,0.489,0.000,0.630,0.000,0.693,0.647,0.647,0.000,0.647,0.449,0.910,0.000,0.000,1.000,0.000,0.910,0.000,0.457,1.067,0.726,0.000,0.000,0.000,0.457,0.000,0.580,0.000,0.000,0.000,1.067,0.000
603,3,1,1,1,0.930,1.000,0.531,0.531,0.531,0.000,0.531,0.700,0.000,0.000,0.531,0.000,0.700,0.000,0.405,0.621,0.621,0.000,0.621,0.449,0.860,0.000,0.000,1.000,0.000,0.860,0.000,0.307,1.733,1.006,0.000,0.000,0.000,0.307,0.000,0.360,0.000,0.000,0.000,1.733,0.000
603,3,1,1,1,0.930,1.000,0.489,0.489,0.489,0.000,0.489,0.630,0.000,0.000,0.489,0.000,0.630,0.000,0.405,0.565,0.565,0.000,0.565,0.480,0.760,0.000,0.000,1.000,0.000,0.760,0.000,0.372,1.067,0.726,0.000,0.000,0.000,0.372,0.000,0.450,0.000,0.000,0.000,1.067,0.000
603,3,1,1,1,0.930,1.000,0.610,0.610,0.610,0.000,0.610,0.840,0.000,0.000,0.610,0.000,0.840,0.000,0.693,0.647,0.647,0.000,0.647,0.449,0.910,0.000,0.000,1.000,0.000,0.910,0.000,0.307,1.067,0.726,0.000,0.000,0.000,0.307,0.000,0.360,0.000,0.000,0.000,1.067,0.000
603,3,1,1,1,1.018,1.000,0.610,0.610,0.610,0.000,0.610,0.840,0.000,0.000,0.610,0.000,0.840,0.000,0.405,0.683,0.683,0.000,0.683,0.480,0.980,0.000,0.000,1.000,0.000,0.980,0.000,0.457,1.067,0.726,0.000,0.000,0.000,0.457,0.000,0.580,0.000,0.000,0.000,1.067,0.000
603,3,1,1,1,0.930,1.000,0.531,0.531,0.531,0.000,0.531,0.700,0.000,0.000,0.531,0.000,0.700,0.000,0.693,0.683,0.683,0.000,0.683,0.480,0.980,0.000,0.000,1.000,0.000,0.980,0.000,0.372,1.333,0.847,0.000,0.000,0.000,0.372,0.000,0.450,0.000,0.000,0.000,1.333,0.000
483,2,1,1,1,1.147,1.000,0.599,0.599,0.599,0.000,0.599,0.820,0.000,0.599,0.000,0.000,0.820,0.000,1.099,0.642,0.642,0.000,0.642,0.803,0.900,0.000,1.000,0.000,0.000,0.900,0.000,0.531,2.167,1.153,0.000,0.000,0.531,0.000,0.000,0.700,0.000,0.000,2.167,0.000,0.000
483,2,1,1,1,1.076,1.000,0.599,0.599,0.599,0.000,0.599,0.820,0.000,0.599,0.000,0.000,0.820,0.000,0.405,0.610,0.610,0.000,0.610,0.781,0.840,0.000,1.000,0.000,0.000,0.840,0.000,0.647,2.167,1.153,0.000,0.000,0.647,0.000,0.000,0.910,0.000,0.000,2.167,0.000,0.000
483,2,1,1,1,1.276,1.000,0.599,0.599,0.599,0.000,0.599,0.820,0.000,0.599,0.000,0.000,0.820,0.000,0.693,0.718,0.718,0.000,0.718,0.833,1.050,0.000,1.000,0.000,0.000,1.050,0.000,0.445,2.167,1.153,0.000,0.000,0.445,0.000,0.000,0.560,0.000,0.000,2.167,0.000,0.000
483,3,1,1,1,1.076,1.000,0.519,0.519,0.519,0.000,0.519,0.680,0.000,0.519,0.000,0.000,0.680,0.000,0.405,0.642,0.642,0.000,0.642,0.803,0.900,0.000,1.000,0.000,0.000,0.900,0.000,0.445,1.333,0.847,0.000,0.000,0.445,0.000,0.000,0.560,0.000,0.000,1.333,0.000,0.000
483,2,1,1,1,1.276,1.000,0.476,0.476,0.476,0.000,0.476,0.610,0.000,0.476,0.000,0.000,0.610,0.000,0.693,0.536,0.536,0.000,0.536,0.803,0.710,0.000,1.000,0.000,0.000,0.710,0.000,0.647,1.667,0.981,0.000,0.000,0.647,0.000,0.000,0.910,0.000,0.000,1.667,0.000,0.000
483,2,1,1,1,1.147,1.000,0.476,0.476,0.476,0.000,0.476,0.610,0.000,0.476,0.000,0.000,0.610,0.000,1.099,0.610,0.610,0.000,0.610,0.781,0.840,0.000,1.000,0.000,0.000,0.840,0.000,0.445,1.667,0.981,0.000,0.000,0.445,0.000,0.000,0.560,0.000,0.000,1.667,0.000,0.000
483,2,1,1,1,1.076,1.000,0.599,0.599,0.599,0.000,0.599,0.820,0.000,0.599,0.000,0.000,0.820,0.000,1.099,0.718,0.718,0.000,0.718,0.833,1.050,0.000,1.000,0.000,0.000,1.050,0.000,0.531,1.333,0.847,0.000,0.000,0.531,0.000,0.000,0.700,0.000,0.000,1.333,0.000,0.000
483,3,1,1,1,1.076,1.000,0.476,0.476,0.476,0.000,0.476,0.610,0.000,0.476,0.000,0.000,0.610,0.000,0.405,0.554,0.554,0.000,0.554,0.833,0.740,0.000,1.000,0.000,0.000,0.740,0.000,0.531,1.667,0.981,0.000,0.000,0.531,0.000,0.000,0.700,0.000,0.000,1.667,0.000,0.000
483,2,1,1,1,1.276,1.000,0.519,0.519,0.519,0.000,0.519,0.680,0.000,0.519,0.000,0.000,0.680,0.000,0.693,0.577,0.577,0.000,0.577,0.781,0.780,0.000,1.000,0.000,0.000,0.780,0.000,0.531,1.333,0.847,0.000,0.000,0.531,0.000,0.000,0.700,0.000,0.000,1.333,0.000,0.000
15,2,1,1,0,1.047,1.000,0.231,0.231,0.231,0.000,0.231,0.260,0.000,0.000,0.231,0.000,0.260,0.000,1.099,0.270,0.270,0.000,0.270,0.521,0.310,0.000,0.000,1.000,0.000,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,2,1,1,0,1.047,1.000,0.182,0.182,0.182,0.000,0.182,0.200,0.000,0.000,0.182,0.000,0.200,0.000,1.099,0.231,0.231,0.000,0.231,0.588,0.260,0.000,0.000,1.000,0.000,0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,2,1,1,0,0.916,1.000,0.182,0.182,0.182,0.000,0.182,0.200,0.000,0.000,0.182,0.000,0.200,0.000,1.099,0.215,0.215,0.000,0.215,0.550,0.240,0.000,0.000,1.000,0.000,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,2,1,1,0,0.962,1.000,0.182,0.182,0.182,0.000,0.182,0.200,0.000,0.000,0.182,0.000,0.200,0.000,0.693,0.231,0.231,0.000,0.231,0.588,0.260,0.000,0.000,1.000,0.000,0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,2,1,1,0,0.962,1.000,0.199,0.199,0.199,0.000,0.199,0.220,0.000,0.000,0.199,0.000,0.220,0.000,1.099,0.231,0.231,0.000,0.231,0.588,0.260,0.000,0.000,1.000,0.000,0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,2,1,1,0,0.916,1.000,0.199,0.199,0.199,0.000,0.199,0.220,0.000,0.000,0.199,0.000,0.220,0.000,0.693,0.231,0.231,0.000,0.231,0.588,0.260,0.000,0.000,1.000,0.000,0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,2,1,1,0,0.916,1.000,0.231,0.231,0.231,0.000,0.231,0.260,0.000,0.000,0.231,0.000,0.260,0.000,0.693,0.278,0.278,0.000,0.278,0.550,0.320,0.000,0.000,1.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,2,1,1,0,0.916,1.000,0.199,0.199,0.199,0.000,0.199,0.220,0.000,0.000,0.199,0.000,0.220,0.000,1.099,0.247,0.247,0.000,0.247,0.521,0.280,0.000,0.000,1.000,0.000,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,1,1,1,0,0.962,1.000,0.231,0.231,0.231,0.000,0.231,0.260,0.000,0.000,0.231,0.000,0.260,0.000,0.405,0.336,0.336,0.000,0.336,0.588,0.400,0.000,0.000,1.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
396,2,1,1,1,1.137,1.000,0.531,0.531,0.531,0.000,0.531,0.700,0.000,0.000,0.531,0.000,0.700,0.000,1.099,0.560,0.560,0.000,0.560,0.615,0.750,0.000,0.000,1.000,0.000,0.750,0.000,0.588,2.600,1.281,0.000,0.000,0.000,0.588,0.000,0.800,0.000,0.000,0.000,2.600,0.000
396,2,1,1,1,1.076,1.000,0.531,0.531,0.531,0.000,0.531,0.700,0.000,0.000,0.531,0.000,0.700,0.000,0.405,0.531,0.531,0.000,0.531,0.569,0.700,0.000,0.000,1.000,0.000,0.700,0.000,0.713,2.600,1.281,0.000,0.000,0.000,0.713,0.000,1.040,0.000,0.000,0.000,2.600,0.000
396,2,1,1,1,1.243,1.000,0.531,0.531,0.531,0.000,0.531,0.700,0.000,0.000,0.531,0.000,0.700,0.000,0.693,0.658,0.658,0.000,0.658,0.668,0.930,0.000,0.000,1.000,0.000,0.930,0.000,0.495,2.600,1.281,0.000,0.000,0.000,0.495,0.000,0.640,0.000,0.000,0.000,2.600,0.000
396,2,1,1,1,1.076,1.000,0.457,0.457,0.457,0.000,0.457,0.580,0.000,0.000,0.457,0.000,0.580,0.000,0.405,0.658,0.658,0.000,0.658,0.615,0.930,0.000,0.000,1.000,0.000,0.930,0.000,0.495,1.600,0.956,0.000,0.000,0.000,0.495,0.000,0.640,0.000,0.000,0.000,1.600,0.000
396,2,1,1,1,1.243,1.000,0.419,0.419,0.419,0.000,0.419,0.520,0.000,0.000,0.419,0.000,0.520,0.000,0.693,0.531,0.531,0.000,0.531,0.615,0.700,0.000,0.000,1.000,0.000,0.700,0.000,0.713,2.000,1.099,0.000,0.000,0.000,0.713,0.000,1.040,0.000,0.000,0.000,2.000,0.000
396,3,1,1,1,1.137,1.000,0.419,0.419,0.419,0.000,0.419,0.520,0.000,0.000,0.419,0.000,0.520,0.000,1.099,0.658,0.658,0.000,0.658,0.569,0.930,0.000,0.000,1.000,0.000,0.930,0.000,0.495,2.000,1.099,0.000,0.000,0.000,0.495,0.000,0.640,0.000,0.000,0.000,2.000,0.000
396,2,1,1,1,1.076,1.000,0.531,0.531,0.531,0.000,0.531,0.700,0.000,0.000,0.531,0.000,0.700,0.000,1.099,0.658,0.658,0.000,0.658,0.668,0.930,0.000,0.000,1.000,0.000,0.930,0.000,0.588,1.600,0.956,0.000,0.000,0.000,0.588,0.000,0.800,0.000,0.000,0.000,1.600,0.000
396,2,1,1,1,1.076,1.000,0.419,0.419,0.419,0.000,0.419,0.520,0.000,0.000,0.419,0.000,0.520,0.000,0.405,0.560,0.560,0.000,0.560,0.668,0.750,0.000,0.000,1.000,0.000,0.750,0.000,0.588,2.000,1.099,0.000,0.000,0.000,0.588,0.000,0.800,0.000,0.000,0.000,2.000,0.000
396,2,1,1,1,1.243,1.000,0.457,0.457,0.457,0.000,0.457,0.580,0.000,0.000,0.457,0.000,0.580,0.000,0.693,0.560,0.560,0.000,0.560,0.569,0.750,0.000,0.000,1.000,0.000,0.750,0.000,0.588,1.600,0.956,0.000,0.000,0.000,0.588,0.000,0.800,0.000,0.000,0.000,1.600,0.000
429,2,1,1,1,1.258,1.000,0.693,0.693,0.693,0.000,0.693,1.000,0.000,0.693,0.000,0.000,1.000,0.000,1.099,0.708,0.708,0.000,0.708,0.781,1.030,0.000,1.000,0.000,0.000,1.030,0.000,0.470,1.500,0.916,0.000,0.000,0.470,0.000,0.000,0.600,0.000,0.000,1.500,0.000,0.000
429,2,1,1,1,1.087,1.000,0.560,0.560,0.560,0.000,0.560,0.750,0.000,0.560,0.000,0.000,0.750,0.000,1.099,0.621,0.621,0.000,0.621,0.803,0.860,0.000,1.000,0.000,0.000,0.860,0.000,0.392,1.950,1.082,0.000,0.000,0.392,0.000,0.000,0.480,0.000,0.000,1.950,0.000,0.000
429,2,1,1,1,1.258,1.000,0.560,0.560,0.560,0.000,0.560,0.750,0.000,0.560,0.000,0.000,0.750,0.000,1.099,0.642,0.642,0.000,0.642,0.833,0.900,0.000,1.000,0.000,0.000,0.900,0.000,0.392,1.200,0.788,0.000,0.000,0.392,0.000,0.000,0.480,0.000,0.000,1.200,0.000,0.000
429,2,1,1,1,1.147,1.000,0.560,0.560,0.560,0.000,0.560,0.750,0.000,0.560,0.000,0.000,0.750,0.000,0.693,0.642,0.642,0.000,0.642,0.833,0.900,0.000,1.000,0.000,0.000,0.900,0.000,0.577,1.950,1.082,0.000,0.000,0.577,0.000,0.000,0.780,0.000,0.000,1.950,0.000,0.000
429,2,1,1,1,1.147,1.000,0.604,0.604,0.604,0.000,0.604,0.830,0.000,0.604,0.000,0.000,0.830,0.000,1.099,0.647,0.647,0.000,0.647,0.833,0.910,0.000,1.000,0.000,0.000,0.910,0.000,0.577,1.200,0.788,0.000,0.000,0.577,0.000,0.000,0.780,0.000,0.000,1.200,0.000,0.000
429,2,1,1,1,1.087,1.000,0.604,0.604,0.604,0.000,0.604,0.830,0.000,0.604,0.000,0.000,0.830,0.000,0.693,0.647,0.647,0.000,0.647,0.833,0.910,0.000,1.000,0.000,0.000,0.910,0.000,0.470,1.950,1.082,0.000,0.000,0.470,0.000,0.000,0.600,0.000,0.000,1.950,0.000,0.000
429,2,1,1,1,1.087,1.000,0.693,0.693,0.693,0.000,0.693,1.000,0.000,0.693,0.000,0.000,1.000,0.000,0.693,0.732,0.732,0.000,0.732,0.803,1.080,0.000,1.000,0.000,0.000,1.080,0.000,0.392,1.500,0.916,0.000,0.000,0.392,0.000,0.000,0.480,0.000,0.000,1.500,0.000,0.000
429,2,1,1,1,1.087,1.000,0.604,0.604,0.604,0.000,0.604,0.830,0.000,0.604,0.000,0.000,0.830,0.000,1.099,0.668,0.668,0.000,0.668,0.781,0.950,0.000,1.000,0.000,0.000,0.950,0.000,0.577,1.500,0.916,0.000,0.000,0.577,0.000,0.000,0.780,0.000,0.000,1.500,0.000,0.000
429,2,1,1,1,1.147,1.000,0.693,0.693,0.693,0.000,0.693,1.000,0.000,0.693,0.000,0.000,1.000,0.000,0.405,0.802,0.802,0.000,0.802,0.833,1.230,0.000,1.000,0.000,0.000,1.230,0.000,0.577,1.500,0.916,0.000,0.000,0.577,0.000,0.000,0.780,0.000,0.000,1.500,0.000,0.000
123,2,1,1,0,1.253,1.000,0.565,0.565,0.000,0.565,0.565,0.760,0.565,0.000,0.000,0.000,0.000,0.760,0.405,0.621,0.000,0.621,0.621,0.840,0.860,1.000,0.000,0.000,0.000,0.000,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
123,1,1,1,0,1.253,1.000,0.565,0.565,0.000,0.565,0.565,0.760,0.565,0.000,0.000,0.000,0.000,0.760,1.099,0.708,0.000,0.708,0.708,0.811,1.030,1.000,0.000,0.000,0.000,0.000,1.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
123,1,1,1,0,1.253,1.000,0.519,0.519,0.000,0.519,0.519,0.680,0.519,0.000,0.000,0.000,0.000,0.680,0.405,0.668,0.000,0.668,0.668,0.788,0.950,1.000,0.000,0.000,0.000,0.000,0.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
123,1,1,1,0,1.099,1.000,0.519,0.519,0.000,0.519,0.519,0.680,0.519,0.000,0.000,0.000,0.000,0.680,0.693,0.668,0.000,0.668,0.668,0.788,0.950,1.000,0.000,0.000,0.000,0.000,0.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
123,1,1,1,0,1.153,1.000,0.565,0.565,0.000,0.565,0.565,0.760,0.565,0.000,0.000,0.000,0.000,0.760,0.405,0.647,0.000,0.647,0.647,0.788,0.910,1.000,0.000,0.000,0.000,0.000,0.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
123,1,1,1,0,1.153,1.000,0.519,0.519,0.000,0.519,0.519,0.680,0.519,0.000,0.000,0.000,0.000,0.680,0.405,0.588,0.000,0.588,0.588,0.811,0.800,1.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
123,2,1,1,0,1.153,1.000,0.647,0.647,0.000,0.647,0.647,0.910,0.647,0.000,0.000,0.000,0.000,0.910,0.693,0.683,0.000,0.683,0.683,0.788,0.980,1.000,0.000,0.000,0.000,0.000,0.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
123,1,1,1,0,1.253,1.000,0.647,0.647,0.000,0.647,0.647,0.910,0.647,0.000,0.000,0.000,0.000,0.910,0.405,0.708,0.000,0.708,0.708,0.811,1.030,1.000,0.000,0.000,0.000,0.000,1.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
123,1,1,1,0,1.153,1.000,0.565,0.565,0.000,0.565,0.565,0.760,0.565,0.000,0.000,0.000,0.000,0.760,0.693,0.708,0.000,0.708,0.708,0.811,1.030,1.000,0.000,0.000,0.000,0.000,1.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
892,2,1,1,1,1.562,1.000,1.135,1.135,1.135,0.000,1.135,2.110,0.000,0.000,1.135,0.000,2.110,0.000,1.099,1.131,1.131,0.000,1.131,1.153,2.100,0.000,0.000,1.000,0.000,2.100,0.000,0.718,2.667,1.299,0.000,0.000,0.000,0.718,0.000,1.050,0.000,0.000,0.000,2.667,0.000
892,2,1,1,1,1.339,1.000,0.948,0.948,0.948,0.000,0.948,1.580,0.000,0.000,0.948,0.000,1.580,0.000,1.099,0.990,0.990,0.000,0.990,1.168,1.690,0.000,0.000,1.000,0.000,1.690,0.000,0.610,3.467,1.497,0.000,0.000,0.000,0.610,0.000,0.840,0.000,0.000,0.000,3.467,0.000
892,3,1,1,1,1.562,1.000,0.948,0.948,0.948,0.000,0.948,1.580,0.000,0.000,0.948,0.000,1.580,0.000,1.099,1.015,1.015,0.000,1.015,1.189,1.760,0.000,0.000,1.000,0.000,1.760,0.000,0.610,2.133,1.142,0.000,0.000,0.000,0.610,0.000,0.840,0.000,0.000,0.000,2.133,0.000
892,2,1,1,1,1.419,1.000,0.948,0.948,0.948,0.000,0.948,1.580,0.000,0.000,0.948,0.000,1.580,0.000,0.693,1.015,1.015,0.000,1.015,1.189,1.760,0.000,0.000,1.000,0.000,1.760,0.000,0.859,3.467,1.497,0.000,0.000,0.000,0.859,0.000,1.360,0.000,0.000,0.000,3.467,0.000
892,2,1,1,1,1.419,1.000,1.015,1.015,1.015,0.000,1.015,1.760,0.000,0.000,1.015,0.000,1.760,0.000,1.099,1.044,1.044,0.000,1.044,1.189,1.840,0.000,0.000,1.000,0.000,1.840,0.000,0.859,2.133,1.142,0.000,0.000,0.000,0.859,0.000,1.360,0.000,0.000,0.000,2.133,0.000
892,2,1,1,1,1.339,1.000,1.015,1.015,1.015,0.000,1.015,1.760,0.000,0.000,1.015,0.000,1.760,0.000,0.693,1.044,1.044,0.000,1.044,1.189,1.840,0.000,0.000,1.000,0.000,1.840,0.000,0.718,3.467,1.497,0.000,0.000,0.000,0.718,0.000,1.050,0.000,0.000,0.000,3.467,0.000
892,3,1,1,1,1.339,1.000,1.135,1.135,1.135,0.000,1.135,2.110,0.000,0.000,1.135,0.000,2.110,0.000,0.693,1.157,1.157,0.000,1.157,1.168,2.180,0.000,0.000,1.000,0.000,2.180,0.000,0.610,2.667,1.299,0.000,0.000,0.000,0.610,0.000,0.840,0.000,0.000,0.000,2.667,0.000
892,2,1,1,1,1.339,1.000,1.015,1.015,1.015,0.000,1.015,1.760,0.000,0.000,1.015,0.000,1.760,0.000,1.099,1.061,1.061,0.000,1.061,1.153,1.890,0.000,0.000,1.000,0.000,1.890,0.000,0.859,2.667,1.299,0.000,0.000,0.000,0.859,0.000,1.360,0.000,0.000,0.000,2.667,0.000
892,3,1,1,1,1.419,1.000,1.135,1.135,1.135,0.000,1.135,2.110,0.000,0.000,1.135,0.000,2.110,0.000,0.405,1.179,1.179,0.000,1.179,1.189,2.250,0.000,0.000,1.000,0.000,2.250,0.000,0.859,2.667,1.299,0.000,0.000,0.000,0.859,0.000,1.360,0.000,0.000,0.000,2.667,0.000
377,2,1,1,1,0.000,1.000,3.761,3.761,3.761,0.000,0.000,42.000,0.000,0.000,0.000,3.761,42.000,0.000,0.405,0.000,3.940,0.000,3.940,0.889,50.400,0.000,0.000,0.000,1.000,50.400,0.000,0.392,0.000,0.916,0.000,0.000,0.000,0.000,0.392,0.480,0.000,0.000,0.000,0.000,1.500
377,1,1,1,1,0.000,1.000,3.761,3.761,3.761,0.000,0.000,42.000,0.000,0.000,0.000,3.761,42.000,0.000,1.099,0.000,4.222,0.000,4.222,0.861,67.200,0.000,0.000,0.000,1.000,67.200,0.000,0.577,0.000,1.082,0.000,0.000,0.000,0.000,0.577,0.780,0.000,0.000,0.000,0.000,1.950
377,1,1,1,1,0.000,1.000,3.658,3.658,3.658,0.000,0.000,37.800,0.000,0.000,0.000,3.658,37.800,0.000,0.405,0.000,4.222,0.000,4.222,0.840,67.200,0.000,0.000,0.000,1.000,67.200,0.000,0.470,0.000,1.082,0.000,0.000,0.000,0.000,0.470,0.600,0.000,0.000,0.000,0.000,1.950
377,1,1,1,1,0.000,1.000,3.658,3.658,3.658,0.000,0.000,37.800,0.000,0.000,0.000,3.658,37.800,0.000,0.693,0.000,4.222,0.000,4.222,0.840,67.200,0.000,0.000,0.000,1.000,67.200,0.000,0.577,0.000,0.788,0.000,0.000,0.000,0.000,0.577,0.780,0.000,0.000,0.000,0.000,1.200
377,2,1,1,1,0.000,1.000,3.761,3.761,3.761,0.000,0.000,42.000,0.000,0.000,0.000,3.761,42.000,0.000,0.405,0.000,4.018,0.000,4.018,0.840,54.600,0.000,0.000,0.000,1.000,54.600,0.000,0.392,0.000,1.082,0.000,0.000,0.000,0.000,0.392,0.480,0.000,0.000,0.000,0.000,1.950
377,1,1,1,1,0.000,1.000,3.658,3.658,3.658,0.000,0.000,37.800,0.000,0.000,0.000,3.658,37.800,0.000,0.405,0.000,3.940,0.000,3.940,0.861,50.400,0.000,0.000,0.000,1.000,50.400,0.000,0.470,0.000,0.788,0.000,0.000,0.000,0.000,0.470,0.600,0.000,0.000,0.000,0.000,1.200
377,2,1,1,1,0.000,1.000,3.940,3.940,3.940,0.000,0.000,50.400,0.000,0.000,0.000,3.940,50.400,0.000,0.693,0.000,3.940,0.000,3.940,0.840,50.400,0.000,0.000,0.000,1.000,50.400,0.000,0.392,0.000,0.788,0.000,0.000,0.000,0.000,0.392,0.480,0.000,0.000,0.000,0.000,1.200
377,2,1,1,1,0.000,1.000,3.940,3.940,3.940,0.000,0.000,50.400,0.000,0.000,0.000,3.940,50.400,0.000,0.405,0.000,4.018,0.000,4.018,0.861,54.600,0.000,0.000,0.000,1.000,54.600,0.000,0.577,0.000,0.788,0.000,0.000,0.000,0.000,0.577,0.780,0.000,0.000,0.000,0.000,1.200
377,1,1,1,1,0.000,1.000,3.761,3.761,3.761,0.000,0.000,42.000,0.000,0.000,0.000,3.761,42.000,0.000,0.693,0.000,4.222,0.000,4.222,0.861,67.200,0.000,0.000,0.000,1.000,67.200,0.000,0.470,0.000,0.916,0.000,0.000,0.000,0.000,0.470,0.600,0.000,0.000,0.000,0.000,1.500
480,2,1,1,1,1.596,1.000,0.815,0.815,0.815,0.000,0.815,1.260,0.000,0.815,0.000,0.000,1.260,0.000,1.099,0.846,0.846,0.000,0.846,0.718,1.330,0.000,1.000,0.000,0.000,1.330,0.000,0.811,3.500,1.504,0.000,0.000,0.811,0.000,0.000,1.250,0.000,0.000,3.500,0.000,0.000
480,2,1,1,1,1.395,1.000,0.663,0.663,0.663,0.000,0.663,0.940,0.000,0.663,0.000,0.000,0.940,0.000,1.099,0.737,0.737,0.000,0.737,0.781,1.090,0.000,1.000,0.000,0.000,1.090,0.000,0.693,4.550,1.714,0.000,0.000,0.693,0.000,0.000,1.000,0.000,0.000,4.550,0.000,0.000
