ID,CHOICE,AV_TRAIN,AV_SM,AV_CAR,TRAIN_ASC_1,logt(TRAIN_TT)_1,logt(TRAIN_TT) x ga_1,logt(TRAIN_CO)_1,logt(TRAIN_CO) x ga_1,logt(TRAIN_CO) x purpose_1,logt(TRAIN_CO) x purpose_2,logt(TRAIN_CO) x age_1,logt(TRAIN_CO) x age_2,logt(TRAIN_CO) x age_3,logt(TRAIN_CO) x age_4,logt(TRAIN_HE)_1,SM_ASC_1,SM_ASC x ga_1,SM_ASC x age_1,SM_ASC x age_2,SM_ASC x age_3,SM_ASC x age_4,logt(SM_TT)_1,logt(SM_CO)_1,logt(SM_CO) x ga_1,logt(SM_CO) x purpose_1,logt(SM_CO) x purpose_2,CAR_TT_1,CAR_TT x ga_1,CAR_TT x age_1,CAR_TT x age_2,CAR_TT x age_3,CAR_TT x age_4,CAR_TT x purpose_1,CAR_TT x purpose_2,logt(CAR_CO)_1,logt(CAR_CO) x age_1,logt(CAR_CO) x age_2,logt(CAR_CO) x age_3,logt(CAR_CO) x age_4,logt(CAR_CO) x purpose_1,logt(CAR_CO) x purpose_2
261,2,1,1,0,1.000,0.701,0.701,0.174,0.174,0.174,0.000,0.000,0.000,0.000,0.174,0.693,1.000,1.000,0.000,0.000,0.000,1.000,0.511,0.223,0.223,0.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
261,2,1,1,0,1.000,0.726,0.726,0.174,0.174,0.174,0.000,0.000,0.000,0.000,0.174,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.531,0.270,0.270,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
261,2,1,1,0,1.000,0.701,0.701,0.148,0.148,0.148,0.000,0.000,0.000,0.000,0.148,1.099,1.000,1.000,0.000,0.000,0.000,1.000,0.491,0.191,0.191,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
235,2,1,1,1,1.000,1.655,1.655,0.513,0.513,0.513,0.000,0.000,0.513,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,1.386,0.577,0.577,0.577,0.000,3.683,3.683,0.000,3.683,0.000,0.000,3.683,0.000,0.693,0.000,0.693,0.000,0.000,0.693,0.000
235,2,1,1,1,1.000,1.589,1.589,0.513,0.513,0.513,0.000,0.000,0.513,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,1.361,0.554,0.554,0.554,0.000,3.683,3.683,0.000,3.683,0.000,0.000,3.683,0.000,0.833,0.000,0.833,0.000,0.000,0.833,0.000
235,2,1,1,1,1.000,1.775,1.775,0.513,0.513,0.513,0.000,0.000,0.513,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,1.419,0.631,0.631,0.631,0.000,3.683,3.683,0.000,3.683,0.000,0.000,3.683,0.000,0.588,0.000,0.588,0.000,0.000,0.588,0.000
235,2,1,1,1,1.000,1.589,1.589,0.445,0.445,0.445,0.000,0.000,0.445,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,1.386,0.577,0.577,0.577,0.000,2.267,2.267,0.000,2.267,0.000,0.000,2.267,0.000,0.588,0.000,0.588,0.000,0.000,0.588,0.000
235,2,1,1,1,1.000,1.775,1.775,0.405,0.405,0.405,0.000,0.000,0.405,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,1.386,0.482,0.482,0.482,0.000,2.833,2.833,0.000,2.833,0.000,0.000,2.833,0.000,0.833,0.000,0.833,0.000,0.000,0.833,0.000
235,2,1,1,1,1.000,1.655,1.655,0.405,0.405,0.405,0.000,0.000,0.405,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,1.361,0.542,0.542,0.542,0.000,2.833,2.833,0.000,2.833,0.000,0.000,2.833,0.000,0.588,0.000,0.588,0.000,0.000,0.588,0.000
235,2,1,1,1,1.000,1.589,1.589,0.513,0.513,0.513,0.000,0.000,0.513,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,1.419,0.631,0.631,0.631,0.000,2.267,2.267,0.000,2.267,0.000,0.000,2.267,0.000,0.693,0.000,0.693,0.000,0.000,0.693,0.000
235,2,1,1,1,1.000,1.589,1.589,0.405,0.405,0.405,0.000,0.000,0.405,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,1.419,0.495,0.495,0.495,0.000,2.833,2.833,0.000,2.833,0.000,0.000,2.833,0.000,0.693,0.000,0.693,0.000,0.000,0.693,0.000
235,2,1,1,1,1.000,1.775,1.775,0.445,0.445,0.445,0.000,0.000,0.445,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,1.361,0.531,0.531,0.531,0.000,2.267,2.267,0.000,2.267,0.000,0.000,2.267,0.000,0.693,0.000,0.693,0.000,0.000,0.693,0.000
704,3,1,1,1,1.000,1.253,1.253,0.536,0.536,0.536,0.000,0.000,0.000,0.536,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.847,0.577,0.577,0.577,0.000,1.833,1.833,0.000,0.000,1.833,0.000,1.833,0.000,0.470,0.000,0.000,0.470,0.000,0.470,0.000
704,2,1,1,1,1.000,1.253,1.253,0.536,0.536,0.536,0.000,0.000,0.000,0.536,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.818,0.642,0.642,0.642,0.000,2.383,2.383,0.000,0.000,2.383,0.000,2.383,0.000,0.678,0.000,0.000,0.678,0.000,0.678,0.000
704,2,1,1,1,1.000,1.253,1.253,0.495,0.495,0.495,0.000,0.000,0.000,0.495,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.796,0.610,0.610,0.610,0.000,2.383,2.383,0.000,0.000,2.383,0.000,2.383,0.000,0.560,0.000,0.000,0.560,0.000,0.560,0.000
704,3,1,1,1,1.000,1.082,1.082,0.495,0.495,0.495,0.000,0.000,0.000,0.495,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.796,0.610,0.610,0.610,0.000,1.467,1.467,0.000,0.000,1.467,0.000,1.467,0.000,0.678,0.000,0.000,0.678,0.000,0.678,0.000
704,3,1,1,1,1.000,1.142,1.142,0.536,0.536,0.536,0.000,0.000,0.000,0.536,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.796,0.593,0.593,0.593,0.000,2.383,2.383,0.000,0.000,2.383,0.000,2.383,0.000,0.470,0.000,0.000,0.470,0.000,0.470,0.000
704,2,1,1,1,1.000,1.142,1.142,0.495,0.495,0.495,0.000,0.000,0.000,0.495,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.818,0.554,0.554,0.554,0.000,1.467,1.467,0.000,0.000,1.467,0.000,1.467,0.000,0.560,0.000,0.000,0.560,0.000,0.560,0.000
704,3,1,1,1,1.000,1.142,1.142,0.615,0.615,0.615,0.000,0.000,0.000,0.615,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.796,0.631,0.631,0.631,0.000,1.467,1.467,0.000,0.000,1.467,0.000,1.467,0.000,0.470,0.000,0.000,0.470,0.000,0.470,0.000
704,3,1,1,1,1.000,1.253,1.253,0.615,0.615,0.615,0.000,0.000,0.000,0.615,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.818,0.642,0.642,0.642,0.000,1.467,1.467,0.000,0.000,1.467,0.000,1.467,0.000,0.678,0.000,0.000,0.678,0.000,0.678,0.000
704,3,1,1,1,1.000,1.142,1.142,0.536,0.536,0.536,0.000,0.000,0.000,0.536,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.818,0.642,0.642,0.642,0.000,1.833,1.833,0.000,0.000,1.833,0.000,1.833,0.000,0.560,0.000,0.000,0.560,0.000,0.560,0.000
49,2,1,1,1,1.000,1.168,0.000,3.296,0.000,3.296,0.000,0.000,0.000,3.296,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.710,3.472,0.000,3.472,0.000,1.250,0.000,0.000,0.000,1.250,0.000,1.250,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
49,2,1,1,1,1.000,1.168,0.000,3.296,0.000,3.296,0.000,0.000,0.000,3.296,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.676,3.752,0.000,3.752,0.000,1.617,0.000,0.000,0.000,1.617,0.000,1.617,0.000,0.501,0.000,0.000,0.501,0.000,0.501,0.000
49,2,1,1,1,1.000,1.168,0.000,3.195,0.000,3.195,0.000,0.000,0.000,3.195,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.651,3.752,0.000,3.752,0.000,1.617,0.000,0.000,0.000,1.617,0.000,1.617,0.000,0.405,0.000,0.000,0.405,0.000,0.405,0.000
49,2,1,1,1,1.000,0.999,0.000,3.195,0.000,3.195,0.000,0.000,0.000,3.195,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.651,3.752,0.000,3.752,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.501,0.000,0.000,0.501,0.000,0.501,0.000
49,2,1,1,1,1.000,1.059,0.000,3.296,0.000,3.296,0.000,0.000,0.000,3.296,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.651,3.550,0.000,3.550,0.000,1.617,0.000,0.000,0.000,1.617,0.000,1.617,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
49,2,1,1,1,1.000,1.059,0.000,3.195,0.000,3.195,0.000,0.000,0.000,3.195,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.676,3.472,0.000,3.472,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.405,0.000,0.000,0.405,0.000,0.405,0.000
49,2,1,1,1,1.000,1.059,0.000,3.472,0.000,3.472,0.000,0.000,0.000,3.472,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.651,3.472,0.000,3.472,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
49,2,1,1,1,1.000,1.168,0.000,3.472,0.000,3.472,0.000,0.000,0.000,3.472,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.676,3.550,0.000,3.550,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.501,0.000,0.000,0.501,0.000,0.501,0.000
49,2,1,1,1,1.000,1.059,0.000,3.296,0.000,3.296,0.000,0.000,0.000,3.296,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.676,3.752,0.000,3.752,0.000,1.250,0.000,0.000,0.000,1.250,0.000,1.250,0.000,0.405,0.000,0.000,0.405,0.000,0.405,0.000
588,2,1,1,1,1.000,0.788,0.788,0.199,0.199,0.199,0.000,0.000,0.000,0.000,0.199,1.099,1.000,1.000,0.000,0.000,0.000,1.000,0.588,0.231,0.231,0.231,0.000,1.083,1.083,0.000,0.000,0.000,1.083,1.083,0.000,0.223,0.000,0.000,0.000,0.223,0.223,0.000
588,2,1,1,1,1.000,0.765,0.765,0.199,0.199,0.199,0.000,0.000,0.000,0.000,0.199,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.569,0.223,0.223,0.223,0.000,1.083,1.083,0.000,0.000,0.000,1.083,1.083,0.000,0.278,0.000,0.000,0.000,0.278,0.278,0.000
588,3,1,1,1,1.000,0.840,0.840,0.199,0.199,0.199,0.000,0.000,0.000,0.000,0.199,0.693,1.000,1.000,0.000,0.000,0.000,1.000,0.606,0.278,0.278,0.278,0.000,1.083,1.083,0.000,0.000,0.000,1.083,1.083,0.000,0.182,0.000,0.000,0.000,0.182,0.182,0.000
588,2,1,1,1,1.000,0.765,0.765,0.166,0.166,0.166,0.000,0.000,0.000,0.000,0.166,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.588,0.231,0.231,0.231,0.000,0.667,0.667,0.000,0.000,0.000,0.667,0.667,0.000,0.182,0.000,0.000,0.000,0.182,0.182,0.000
588,2,1,1,1,1.000,0.840,0.840,0.148,0.148,0.148,0.000,0.000,0.000,0.000,0.148,0.693,1.000,1.000,0.000,0.000,0.000,1.000,0.588,0.174,0.174,0.174,0.000,0.833,0.833,0.000,0.000,0.000,0.833,0.833,0.000,0.278,0.000,0.000,0.000,0.278,0.278,0.000
588,2,1,1,1,1.000,0.788,0.788,0.148,0.148,0.148,0.000,0.000,0.000,0.000,0.148,1.099,1.000,1.000,0.000,0.000,0.000,1.000,0.569,0.215,0.215,0.215,0.000,0.833,0.833,0.000,0.000,0.000,0.833,0.833,0.000,0.182,0.000,0.000,0.000,0.182,0.182,0.000
588,3,1,1,1,1.000,0.765,0.765,0.199,0.199,0.199,0.000,0.000,0.000,0.000,0.199,1.099,1.000,1.000,0.000,0.000,0.000,1.000,0.606,0.278,0.278,0.278,0.000,0.667,0.667,0.000,0.000,0.000,0.667,0.667,0.000,0.223,0.000,0.000,0.000,0.223,0.223,0.000
588,2,1,1,1,1.000,0.765,0.765,0.148,0.148,0.148,0.000,0.000,0.000,0.000,0.148,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.606,0.182,0.182,0.182,0.000,0.833,0.833,0.000,0.000,0.000,0.833,0.833,0.000,0.223,0.000,0.000,0.000,0.223,0.223,0.000
588,2,1,1,1,1.000,0.840,0.840,0.166,0.166,0.166,0.000,0.000,0.000,0.000,0.166,0.693,1.000,1.000,0.000,0.000,0.000,1.000,0.569,0.199,0.199,0.199,0.000,0.667,0.667,0.000,0.000,0.000,0.667,0.667,0.000,0.223,0.000,0.000,0.000,0.223,0.223,0.000
491,2,1,1,1,1.000,1.339,1.339,0.637,0.637,0.637,0.000,0.000,0.000,0.637,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.882,0.652,0.652,0.652,0.000,2.000,2.000,0.000,0.000,2.000,0.000,2.000,0.000,0.531,0.000,0.000,0.531,0.000,0.531,0.000
491,2,1,1,1,1.000,1.153,1.153,0.513,0.513,0.513,0.000,0.000,0.000,0.513,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.903,0.565,0.565,0.565,0.000,2.600,2.600,0.000,0.000,2.600,0.000,2.600,0.000,0.445,0.000,0.000,0.445,0.000,0.445,0.000
491,3,1,1,1,1.000,1.339,1.339,0.513,0.513,0.513,0.000,0.000,0.000,0.513,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.930,0.577,0.577,0.577,0.000,1.600,1.600,0.000,0.000,1.600,0.000,1.600,0.000,0.445,0.000,0.000,0.445,0.000,0.445,0.000
491,2,1,1,1,1.000,1.219,1.219,0.513,0.513,0.513,0.000,0.000,0.000,0.513,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.930,0.577,0.577,0.577,0.000,2.600,2.600,0.000,0.000,2.600,0.000,2.600,0.000,0.647,0.000,0.000,0.647,0.000,0.647,0.000
491,3,1,1,1,1.000,1.219,1.219,0.554,0.554,0.554,0.000,0.000,0.000,0.554,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.930,0.593,0.593,0.593,0.000,1.600,1.600,0.000,0.000,1.600,0.000,1.600,0.000,0.647,0.000,0.000,0.647,0.000,0.647,0.000
491,2,1,1,1,1.000,1.153,1.153,0.554,0.554,0.554,0.000,0.000,0.000,0.554,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.930,0.593,0.593,0.593,0.000,2.600,2.600,0.000,0.000,2.600,0.000,2.600,0.000,0.531,0.000,0.000,0.531,0.000,0.531,0.000
491,2,1,1,1,1.000,1.153,1.153,0.637,0.637,0.637,0.000,0.000,0.000,0.637,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.903,0.663,0.663,0.663,0.000,2.000,2.000,0.000,0.000,2.000,0.000,2.000,0.000,0.445,0.000,0.000,0.445,0.000,0.445,0.000
491,2,1,1,1,1.000,1.153,1.153,0.554,0.554,0.554,0.000,0.000,0.000,0.554,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.882,0.610,0.610,0.610,0.000,2.000,2.000,0.000,0.000,2.000,0.000,2.000,0.000,0.647,0.000,0.000,0.647,0.000,0.647,0.000
491,2,1,1,1,1.000,1.219,1.219,0.637,0.637,0.637,0.000,0.000,0.000,0.637,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.930,0.737,0.737,0.737,0.000,2.000,2.000,0.000,0.000,2.000,0.000,2.000,0.000,0.647,0.000,0.000,0.647,0.000,0.647,0.000
706,3,1,1,1,1.000,1.361,1.361,0.577,0.577,0.577,0.000,0.000,0.000,0.577,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.962,0.610,0.610,0.610,0.000,1.667,1.667,0.000,0.000,1.667,0.000,1.667,0.000,0.392,0.000,0.000,0.392,0.000,0.392,0.000
706,2,1,1,1,1.000,1.361,1.361,0.577,0.577,0.577,0.000,0.000,0.000,0.577,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.936,0.678,0.678,0.678,0.000,2.167,2.167,0.000,0.000,2.167,0.000,2.167,0.000,0.577,0.000,0.000,0.577,0.000,0.577,0.000
706,2,1,1,1,1.000,1.361,1.361,0.531,0.531,0.531,0.000,0.000,0.000,0.531,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.916,0.642,0.642,0.642,0.000,2.167,2.167,0.000,0.000,2.167,0.000,2.167,0.000,0.470,0.000,0.000,0.470,0.000,0.470,0.000
706,3,1,1,1,1.000,1.153,1.153,0.531,0.531,0.531,0.000,0.000,0.000,0.531,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.916,0.642,0.642,0.642,0.000,1.333,1.333,0.000,0.000,1.333,0.000,1.333,0.000,0.577,0.000,0.000,0.577,0.000,0.577,0.000
706,2,1,1,1,1.000,1.229,1.229,0.577,0.577,0.577,0.000,0.000,0.000,0.577,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.916,0.631,0.631,0.631,0.000,2.167,2.167,0.000,0.000,2.167,0.000,2.167,0.000,0.392,0.000,0.000,0.392,0.000,0.392,0.000
706,2,1,1,1,1.000,1.229,1.229,0.531,0.531,0.531,0.000,0.000,0.000,0.531,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.936,0.577,0.577,0.577,0.000,1.333,1.333,0.000,0.000,1.333,0.000,1.333,0.000,0.470,0.000,0.000,0.470,0.000,0.470,0.000
706,3,1,1,1,1.000,1.229,1.229,0.663,0.663,0.663,0.000,0.000,0.000,0.663,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.916,0.663,0.663,0.663,0.000,1.333,1.333,0.000,0.000,1.333,0.000,1.333,0.000,0.392,0.000,0.000,0.392,0.000,0.392,0.000
706,2,1,1,1,1.000,1.361,1.361,0.663,0.663,0.663,0.000,0.000,0.000,0.663,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.936,0.688,0.688,0.688,0.000,1.333,1.333,0.000,0.000,1.333,0.000,1.333,0.000,0.577,0.000,0.000,0.577,0.000,0.577,0.000
706,3,1,1,1,1.000,1.229,1.229,0.577,0.577,0.577,0.000,0.000,0.000,0.577,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.936,0.678,0.678,0.678,0.000,1.667,1.667,0.000,0.000,1.667,0.000,1.667,0.000,0.470,0.000,0.000,0.470,0.000,0.470,0.000
951,2,1,1,1,1.000,1.076,1.076,0.378,0.378,0.000,0.000,0.000,0.000,0.378,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.701,0.419,0.419,0.000,0.000,1.950,1.950,0.000,0.000,1.950,0.000,0.000,0.000,0.438,0.000,0.000,0.438,0.000,0.000,0.000
951,2,1,1,1,1.000,1.006,1.006,0.378,0.378,0.000,0.000,0.000,0.000,0.378,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.676,0.399,0.399,0.000,0.000,1.950,1.950,0.000,0.000,1.950,0.000,0.000,0.000,0.536,0.000,0.000,0.536,0.000,0.000,0.000
951,2,1,1,1,1.000,1.199,1.199,0.378,0.378,0.000,0.000,0.000,0.000,0.378,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.734,0.457,0.457,0.000,0.000,1.950,1.950,0.000,0.000,1.950,0.000,0.000,0.000,0.365,0.000,0.000,0.365,0.000,0.000,0.000
951,3,1,1,1,1.000,1.006,1.006,0.322,0.322,0.000,0.000,0.000,0.000,0.322,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.701,0.419,0.419,0.000,0.000,1.200,1.200,0.000,0.000,1.200,0.000,0.000,0.000,0.365,0.000,0.000,0.365,0.000,0.000,0.000
951,2,1,1,1,1.000,1.199,1.199,0.293,0.293,0.000,0.000,0.000,0.000,0.293,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.701,0.336,0.336,0.000,0.000,1.500,1.500,0.000,0.000,1.500,0.000,0.000,0.000,0.536,0.000,0.000,0.536,0.000,0.000,0.000
951,2,1,1,1,1.000,1.076,1.076,0.293,0.293,0.000,0.000,0.000,0.000,0.293,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.676,0.392,0.392,0.000,0.000,1.500,1.500,0.000,0.000,1.500,0.000,0.000,0.000,0.365,0.000,0.000,0.365,0.000,0.000,0.000
951,3,1,1,1,1.000,1.006,1.006,0.378,0.378,0.000,0.000,0.000,0.000,0.378,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.734,0.457,0.457,0.000,0.000,1.200,1.200,0.000,0.000,1.200,0.000,0.000,0.000,0.438,0.000,0.000,0.438,0.000,0.000,0.000
951,2,1,1,1,1.000,1.006,1.006,0.293,0.293,0.000,0.000,0.000,0.000,0.293,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.734,0.358,0.358,0.000,0.000,1.500,1.500,0.000,0.000,1.500,0.000,0.000,0.000,0.438,0.000,0.000,0.438,0.000,0.000,0.000
951,2,1,1,1,1.000,1.199,1.199,0.322,0.322,0.000,0.000,0.000,0.000,0.322,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.676,0.378,0.378,0.000,0.000,1.200,1.200,0.000,0.000,1.200,0.000,0.000,0.000,0.438,0.000,0.000,0.438,0.000,0.000,0.000
938,2,1,1,1,1.000,1.485,1.485,0.207,0.207,0.207,0.000,0.000,0.207,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.651,0.207,0.207,0.207,0.000,3.000,3.000,0.000,3.000,0.000,0.000,3.000,0.000,0.642,0.000,0.642,0.000,0.000,0.642,0.000
938,2,1,1,1,1.000,1.295,1.295,0.157,0.157,0.157,0.000,0.000,0.157,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.701,0.207,0.207,0.207,0.000,3.900,3.900,0.000,3.900,0.000,0.000,3.900,0.000,0.542,0.000,0.542,0.000,0.000,0.542,0.000
938,2,1,1,1,1.000,1.485,1.485,0.157,0.157,0.157,0.000,0.000,0.157,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.765,0.223,0.223,0.223,0.000,2.400,2.400,0.000,2.400,0.000,0.000,2.400,0.000,0.542,0.000,0.542,0.000,0.000,0.542,0.000
938,2,1,1,1,1.000,1.361,1.361,0.157,0.157,0.157,0.000,0.000,0.157,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.765,0.223,0.223,0.223,0.000,3.900,3.900,0.000,3.900,0.000,0.000,3.900,0.000,0.775,0.000,0.775,0.000,0.000,0.775,0.000
938,2,1,1,1,1.000,1.361,1.361,0.174,0.174,0.174,0.000,0.000,0.174,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.765,0.207,0.207,0.207,0.000,2.400,2.400,0.000,2.400,0.000,0.000,2.400,0.000,0.775,0.000,0.775,0.000,0.000,0.775,0.000
938,2,1,1,1,1.000,1.295,1.295,0.174,0.174,0.174,0.000,0.000,0.174,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.765,0.207,0.207,0.207,0.000,3.900,3.900,0.000,3.900,0.000,0.000,3.900,0.000,0.642,0.000,0.642,0.000,0.000,0.642,0.000
938,2,1,1,1,1.000,1.295,1.295,0.207,0.207,0.207,0.000,0.000,0.207,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.701,0.223,0.223,0.223,0.000,3.000,3.000,0.000,3.000,0.000,0.000,3.000,0.000,0.542,0.000,0.542,0.000,0.000,0.542,0.000
938,2,1,1,1,1.000,1.295,1.295,0.174,0.174,0.174,0.000,0.000,0.174,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.651,0.223,0.223,0.223,0.000,3.000,3.000,0.000,3.000,0.000,0.000,3.000,0.000,0.775,0.000,0.775,0.000,0.000,0.775,0.000
938,2,1,1,1,1.000,1.361,1.361,0.207,0.207,0.207,0.000,0.000,0.207,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.765,0.270,0.270,0.270,0.000,3.000,3.000,0.000,3.000,0.000,0.000,3.000,0.000,0.775,0.000,0.775,0.000,0.000,0.775,0.000
1129,2,1,1,1,1.000,1.234,1.234,0.519,0.519,0.000,0.000,0.000,0.519,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.651,0.565,0.565,0.000,0.000,1.833,1.833,0.000,1.833,0.000,0.000,0.000,0.000,0.445,0.000,0.445,0.000,0.000,0.000,0.000
1129,2,1,1,1,1.000,1.234,1.234,0.519,0.519,0.000,0.000,0.000,0.519,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.597,0.642,0.642,0.000,0.000,2.383,2.383,0.000,2.383,0.000,0.000,0.000,0.000,0.647,0.000,0.647,0.000,0.000,0.000,0.000
1129,2,1,1,1,1.000,1.234,1.234,0.476,0.476,0.000,0.000,0.000,0.476,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.550,0.610,0.610,0.000,0.000,2.383,2.383,0.000,2.383,0.000,0.000,0.000,0.000,0.531,0.000,0.531,0.000,0.000,0.000,0.000
1129,2,1,1,1,1.000,1.065,1.065,0.476,0.476,0.000,0.000,0.000,0.476,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.550,0.610,0.610,0.000,0.000,1.467,1.467,0.000,1.467,0.000,0.000,0.000,0.000,0.647,0.000,0.647,0.000,0.000,0.000,0.000
1129,2,1,1,1,1.000,1.126,1.126,0.519,0.519,0.000,0.000,0.000,0.519,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.550,0.577,0.577,0.000,0.000,2.383,2.383,0.000,2.383,0.000,0.000,0.000,0.000,0.445,0.000,0.445,0.000,0.000,0.000,0.000
1129,2,1,1,1,1.000,1.126,1.126,0.476,0.476,0.000,0.000,0.000,0.476,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.597,0.536,0.536,0.000,0.000,1.467,1.467,0.000,1.467,0.000,0.000,0.000,0.000,0.531,0.000,0.531,0.000,0.000,0.000,0.000
1129,3,1,1,1,1.000,1.126,1.126,0.599,0.599,0.000,0.000,0.000,0.599,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.550,0.610,0.610,0.000,0.000,1.467,1.467,0.000,1.467,0.000,0.000,0.000,0.000,0.445,0.000,0.445,0.000,0.000,0.000,0.000
